author,bvid,title,play,video_review,favorites,review,date
环球时报,BV1es411e7Hn,白宫10天3次重申坚定奉行一个中国政策！因缺斯汀(╯▽╰),57754,487,450,399,1481793361
阿尔法小分队字幕组,BV1hs411W7YP,【中字】囧司徒：自由主义者们要反省自己的虚伪,125313,430,2398,382,1479460388
阿尔法小分队字幕组,BV1hs411W7YP,【中字】囧司徒：自由主义者们要反省自己的虚伪,125313,430,2398,382,1479460388
张召忠,BV1Us411W7wH,"旧瓶装新酒，<em class=""keyword"">特朗普</em>“百日新政”新在哪里？",98572,2028,271,377,1480006775
大胡子船长,BV16s411x7QG,"【崩潰】来看看<em class=""keyword"">川普</em>当选后，好莱坞众明星推特奔溃实录",645416,255,1542,365,1478810910
继续海阔天空,BV1Js411179V,"看<em class=""keyword"">特朗普</em>女儿是怎么吹捧她老爸的！（忽悠美帝人民）",229467,1361,3527,364,1469186885
继续海阔天空,BV1Js411179V,看特朗普女儿是怎么吹捧她老爸的！（忽悠美帝人民）,229467,1361,3527,364,1469186885
果子哥哥工作室,BV1is411x7cJ,果子哥哥要去美国当郭误亲老,464850,970,2255,360,1478921658
观察者网,BV1Cs411x7Lg,"希拉里赢<em class=""keyword"">特朗普</em>34万票，怎么就没当上美国总统？秒懂～",304948,236,1691,360,1478871172
柚子木字幕组,BV1zs41167aP,"【哲思趣谈】<em class=""keyword"">川普</em>真的是个法西斯主义者吗 @柚子木字幕组",22664,296,336,359,1472646353
如果拥抱只有一次,BV1is411x7S6,美国总统奥巴马发表对川普胜选的看法 (中文字幕),755093,590,3529,358,1478948566
如果拥抱只有一次,BV1is411x7S6,美国总统奥巴马发表对川普胜选的看法 (中文字幕),755093,590,3529,358,1478948566
观察者网,BV1Bs411W73K,特朗普孙女演唱日本洗脑神曲《PPAP》，引发日本网友热议！,643019,183,1844,347,1479793961
柚子木字幕组,BV1Js41147SG,【唇读出错时】2016年第一次美国总统电视辩论 @柚子木字幕组,84962,486,2551,342,1476507610
爱老车的潘达,BV1Ns411W7CP,"当上美国总统就是爽 <em class=""keyword"">特朗普</em>乘坐印地赛车去白宫见奥巴马",769867,608,3514,306,1479128802
爱老车的潘达,BV1Ns411W7CP,当上美国总统就是爽 特朗普乘坐印地赛车去白宫见奥巴马,769867,608,3514,306,1479128802
萌萌哒脑洞菌,BV1ts411x7Ex,【海那边的八卦】看川普当选之后美国的明星们如何哭天抢地,82181,378,363,302,1478775228
萌萌哒脑洞菌,BV1ts411x7Ex,【海那边的八卦】看川普当选之后美国的明星们如何哭天抢地,82181,378,363,302,1478775228
星际老男孩,BV1hs411x7kn,【星际老男孩】11月8日北伐艾蒙-强就可以倔强,93899,3345,212,295,1478625382
观察者网,BV1js411e7kP,"<em class=""keyword"">特朗普</em>：希拉里花700万买烟花，我说35万收购，她不理我",352421,234,1478,274,1481432106
观察者网,BV1js411e7kP,特朗普：希拉里花700万买烟花，我说35万收购，她不理我,352421,234,1478,274,1481432106
星际老男孩,BV1qs411Y7ac,【星际老男孩】12月2日Make KR Great Again第一周,70365,3717,74,265,1480703146
Siri捷径,BV1es411x78Y,就差一步，希拉里·克林顿竞选美国总统最后短片,152527,261,935,251,1478677297
最帅的老外,BV1rs411Y71G,川普为什么赢，最帅老外告诉你,64159,398,277,251,1480934777
Siri捷径,BV1es411x78Y,就差一步，希拉里·克林顿竞选美国总统最后短片,152527,261,935,251,1478677297
最帅的老外,BV1rs411Y71G,川普为什么赢，最帅老外告诉你,64159,398,277,251,1480934777
红叶浅浅,BV1ns411x7o6,【不忘初心】42岁川普谈参选总统,77028,375,1616,234,1478421706
红叶浅浅,BV1ns411x7o6,【不忘初心】42岁川普谈参选总统,77028,375,1616,234,1478421706
油兔字幕组,BV16s411r75n,【大叔带你看美国】美国边境的围墙真的能阻挡那些非法移民吗？@油兔不二字幕组,132926,572,448,233,1470970855
阿尔法小分队字幕组,BV13s411W7Zq,【搬运】来看看川普当选，好莱坞众星推特崩溃实录@阿尔法小分队,33796,89,190,229,1479040077
阿尔法小分队字幕组,BV13s411W7Zq,【搬运】来看看川普当选，好莱坞众星推特崩溃实录@阿尔法小分队,33796,89,190,229,1479040077
柚子木字幕组,BV1Xs411C7g2,"【扣熊晚间秀】扣扣熊想问<em class=""keyword"">川普</em>一个问题 @柚子木字幕组",34873,99,217,217,1470481597
lllianhenc,BV1es411x7L5,"【在途的因果律打击】局座又一成功战例之钦定<em class=""keyword"">特朗普</em>",104007,189,317,216,1478684461
Dearst2000,BV1zs411x711,"<em class=""keyword"">特朗普</em>4岁外孙女多才多艺：能背唐诗说流利中文",319682,331,1422,212,1478967682
果酱字幕组,BV1us411C7mE,[双语] 奥巴马驴党大会上演讲力挺希拉里,63225,1286,1783,196,1469739955
果酱字幕组,BV1us411C7mE,[双语] 奥巴马驴党大会上演讲力挺希拉里,63225,1286,1783,196,1469739955
莉莎娜,BV1vs411x7Lw,【最叼的总统】川普 VS 老麦：一个巴掌！叫你装逼,223600,257,1110,195,1478936439
莉莎娜,BV1vs411x7Lw,【最叼的总统】川普 VS 老麦：一个巴掌！叫你装逼,223600,257,1110,195,1478936439
交通事故video,BV1ds411a7FR,中国交通事故合集20161228：每天10分钟最新的国内外事故实例，助你提高安全意识。,60467,2250,153,189,1482980137
深井烈阳,BV1zs411Y7vr,"<em class=""keyword"">川普</em>最近做了哪些全世界都懵逼的事？",37650,97,275,180,1480929104
果酱字幕组,BV13s41117E9,【双语】蒂芙尼首次登台 支持爸爸川普,148134,350,1919,180,1469017788
果酱字幕组,BV13s41117E9,【双语】蒂芙尼首次登台 支持爸爸川普,148134,350,1919,180,1469017788
深井烈阳,BV1zs411Y7vr,川普最近做了哪些全世界都懵逼的事？,37650,97,275,180,1480929104
KCMG,BV1ks41147fg,"米帝民众对钢铁侠等明星反<em class=""keyword"">川普</em>宣传片的回应",54315,238,733,179,1476791441
柚子木字幕组,BV11s411C7qP,"【扣熊晚间秀】听听大家怎么夸<em class=""keyword"">川普</em>和希拉里 @柚子木字幕组",47093,133,287,175,1470564398
柚子木字幕组,BV11s411C7qP,【扣熊晚间秀】听听大家怎么夸川普和希拉里 @柚子木字幕组,47093,133,287,175,1470564398
小乐tr,BV1ys411x7hn,"【扣熊深夜秀】<em class=""keyword"">川普</em>当了总统要报复，扣熊居然怂了卖队友？",60469,177,411,172,1478880337
阿尔法小分队字幕组,BV1xs411y7hv,"【双语】#小崔每日秀#小崔携真相姐姐吐槽<em class=""keyword"">川普</em>演讲",336969,353,1540,168,1468310467
這些年來,BV11s411a7W7,"珍贵视频：2004年Eminem竞选总统，<em class=""keyword"">川普</em>为其站台",186727,356,3000,165,1482752296
观察者网,BV1rs411x7QZ,"<em class=""keyword"">特朗普</em>胜后首晤奥巴马：你是个好人",79737,272,609,158,1478852697
Loras19,BV1Hs411e7oj,"<em class=""keyword"">特朗普</em>金豪宅炫瞎眼，小儿子巴伦出镜萌翻",333842,666,1498,149,1481786199
Loras19,BV1Hs411e7oj,特朗普金豪宅炫瞎眼，小儿子巴伦出镜萌翻,333842,666,1498,149,1481786199
观察者网,BV1Rs411y74W,"很好，这hin<em class=""keyword"">特朗普</em>【视频】",7308,61,104,147,1468903895
观察者网,BV1Rs411y74W,很好，这hin特朗普【视频】,7308,61,104,147,1468903895
油兔不二字幕组,BV1Us411Y7Ac,"【恶作剧挑战】<em class=""keyword"">川普</em>来了！大家快跑啊！@油兔不二字幕组",30447,127,193,143,1481111175
观察者网,BV1Ps411W7bz,特朗普回应“反特朗普”骚乱：没听说，只看到一两件小事而已,11652,42,74,137,1479111296
阿尔法小分队字幕组,BV18s41117CG,"【双语】从林肯到<em class=""keyword"">特朗普</em> - 共和党的历史 - Vox",16440,66,739,133,1469370294
阿尔法小分队字幕组,BV18s41117CG,【双语】从林肯到特朗普 - 共和党的历史 - Vox,16440,66,739,133,1469370294
老李船长,BV1Bs411Y7SN,"【老李船长】战争模拟器 <em class=""keyword"">川普</em>VS希拉里 结局......",154849,1048,478,132,1480878143
大宝剑联盟,BV1zs411Y74h,"【大宝剑联盟】美国小哥化身<em class=""keyword"">川普</em>大帝亲自把墨西哥人送回墨西哥",17577,91,51,132,1480926295
观察者网,BV1es411e7Sp,美联储主席耶伦：不会向特朗普提供经济政策,18994,40,65,132,1481790861
中年威基,BV1es411x7BM,局座预测美国大选：支持特朗普，希拉里凭什么,80921,151,227,128,1478680734
一品堂主,BV1es411x7gV,16年前《辛普森家庭》神准预测特朗普当选美国总统,284094,175,1617,127,1478683395
一品堂主,BV1es411x7gV,16年前《辛普森家庭》神准预测特朗普当选美国总统,284094,175,1617,127,1478683395
腾讯叮当,BV1Ss411Y7Xc,「科技三分钟」三星S8多项新特性曝光 乐视体育回应公司裁员 161207,33232,211,68,126,1481119590
洛水一赋,BV1ps411W7b9,【神打脸】前伦敦市长对川普当选前后的态度180大转弯,29452,103,277,126,1479305503
洛水一赋,BV1ps411W7b9,【神打脸】前伦敦市长对川普当选前后的态度180大转弯,29452,103,277,126,1479305503
菊长重口味,BV1xs411x7jm,"【菊长带你见世面】<em class=""keyword"">川普</em>说这岛国丧尸片好过《釜山行》我就呵呵了",53721,243,138,125,1478692993
观察者网,BV1vs411Y7xy,"<em class=""keyword"">特朗普</em>：不存在什么全球主义、世界公民，美国优先才是王道",52754,79,496,122,1480655981
普莱斯喝肥皂水,BV1zs411x7dj,"<em class=""keyword"">川普</em>当选总统后超级英雄们的反应",114069,177,1235,119,1478842006
北天一云,BV14s411x7j7,"<em class=""keyword"">川普</em>王朝-得民心者得天下",31645,136,359,117,1478744474
腾讯叮当,BV1Us411W7jb," 「科技三分钟」<em class=""keyword"">特朗普</em>试图让iPhone回美生产 火星地下发现大量冰冻水 161124",24341,233,71,117,1479998315
艾利西亚-梅露姬奥特,BV1Vs411e7Vk,"<em class=""keyword"">特朗普</em>炮轰F35造价太高宣称“你被解雇了”",9735,67,24,117,1481543452
北天一云,BV14s411x7j7,川普王朝-得民心者得天下,31645,136,359,117,1478744474
艾利西亚-梅露姬奥特,BV1Vs411e7Vk,特朗普炮轰F35造价太高宣称“你被解雇了”,9735,67,24,117,1481543452
观察者网,BV1Es411x7Hk,美国大选输家，最后都会说什么？,77745,123,960,110,1478583660
柚子木字幕组,BV15s41117Mc,"【扣熊晚间秀】金斯伯格-<em class=""keyword"">川普</em>推特隔空对战升温 @柚子木字幕组",14172,91,90,109,1469263814
bibbbbbbbiibi,BV1as411Y7Do,农业频道播放10枚DF21齐射进行人工降雨作业向特朗普示威,63453,148,285,100,1480778339
豪叔1994,BV1xs411x7L2,"【豪叔搬运】【搞笑】墨西哥鸡大战<em class=""keyword"">川普</em>机器人【大片向】",40283,277,421,99,1478693291
豪叔1994,BV1xs411x7L2,【豪叔搬运】【搞笑】墨西哥鸡大战川普机器人【大片向】,40283,277,421,99,1478693291
观察者网,BV1ts411x7pL,"普京盟友：<em class=""keyword"">特朗普</em>当选才是坠吼的！",35701,98,433,98,1478767266
油兔不二字幕组,BV1As411b7b3,"【肥伦今夜秀】肥伦在<em class=""keyword"">川普</em>头上动草了！！@油兔不二字幕组",64642,120,538,97,1475142490
gaoli3008,BV1ks411Y7Xs,"用粤语与熊猫宝宝搭讪， 可本宝宝只听得懂<em class=""keyword"">川普</em>呀！",42241,386,427,96,1480948068
账号已注销,BV1es411W7eC,"【壹甲工作室】比<em class=""keyword"">川普</em>还硬！——南北战争时期美军口粮测评",13374,296,60,96,1479712179
观察者网,BV1Js411W7dg,"噗通……反<em class=""keyword"">特朗普</em>集会组织者被床粉生扑",14139,28,44,96,1479263503
账号已注销,BV1es411W7eC,【壹甲工作室】比川普还硬！——南北战争时期美军口粮测评,13374,296,60,96,1479712179
柯南秀NS字幕组,BV1Ks411s7dh,【柯南秀】世界各地的报业媒体对特朗普成为总统的反映,45170,66,403,94,1480384398
柯南秀NS字幕组,BV1Ks411s7dh,【柯南秀】世界各地的报业媒体对特朗普成为总统的反映,45170,66,403,94,1480384398
喂diu,BV1Js411W7yQ,马云将资助“小马云”直到大学；消费者因NFC功能将小米公司诉至法院,23729,73,64,93,1479204849
腾讯叮当,BV1xs411x7cz,「科技三分钟」苹果官网开卖翻新iPhone 乐视股东大会回应资金链风波 161109,15273,164,15,93,1478698848
果酱字幕组,BV1fs411k7mJ,伯尼·桑德斯在驴党大会上的演讲,46038,694,794,92,1469560540
跌倒了直接睡,BV1es411x7EH,川普的日文形象宣传片,41227,232,480,92,1478686373
果酱字幕组,BV1fs411k7mJ,伯尼·桑德斯在驴党大会上的演讲,46038,694,794,92,1469560540
跌倒了直接睡,BV1es411x7EH,川普的日文形象宣传片,41227,232,480,92,1478686373
观察者网,BV1Ds411t76g,特朗普or希拉里？欧洲吃瓜群众，你们嘴上说不要，身体却很诚实嘛~,13986,42,93,89,1474880915
赛鲁迅,BV1hs411e74h,"<em class=""keyword"">川普</em>奥巴马互通电话笑到抽筋",321238,137,3734,83,1481954489
小糖糖他爹,BV18s411Y7J2,"5年前奥巴马与<em class=""keyword"">川普</em>的旧账",40670,44,253,82,1480750404
小糖糖他爹,BV18s411Y7J2,5年前奥巴马与川普的旧账,40670,44,253,82,1480750404
我家的脑洞君,BV11s41147ge, 【PewDiePie中字／无字】我要投票谁当总统呢……  @熊猫游戏字幕组,21151,217,199,80,1476797972
外行员,BV12s411e7rb,绿色田野是我心中之地,16720,67,44,80,1482029319
阿尔法小分队字幕组,BV1Hs411W7mQ,【双语】囧司徒在知道大选结果后究竟怎么样了？？,83473,58,369,80,1479274828
油兔不二字幕组,BV1Rs41147qH,"当<em class=""keyword"">川普</em>碰上了希拉里！惊魂夺命！对嘴配音恶搞美国大选！@油兔不二字幕组",12877,116,334,79,1477045974
观察者网,BV1es41147n3,"普京盟友力挺<em class=""keyword"">特朗普</em>：希拉里？让她管澡堂子都不放心！",41706,126,284,79,1476599722
拓玛TOMA娱乐吧,BV1os411C7Em,"【方言配音】爆笑<em class=""keyword"">川普</em>《<em class=""keyword"">川普</em>爆笑解说菲律宾选手跳水鸭蛋过程》",74461,248,1076,78,1470740686
勇者湾湾,BV15s411e7Za,"【逗比战争】极度恶搞!见识见识<em class=""keyword"">川普</em>王的厉害!!!",23578,229,89,77,1481425527
UCG_Official,BV1ks411W7yB,【UCG】最上游41期—游戏中的十大美国总统,23980,458,203,74,1479694634
lawyerlulu字幕组,BV1es411x7tE,"28年前 <em class=""keyword"">川普</em>说过自己会赢【lawyerlulu字幕组】",18941,35,176,69,1478678102
GIHREN,BV18s41167Mf,"<em class=""keyword"">川普</em>放大招了《希拉里的美国：民主党秘史》预告片！",9933,112,182,68,1472465342
观察者网,BV1Qs411Y7T3,特朗普被《时代》选为年度人物，往年的年度人物你都认识吗？,35235,87,278,68,1481166601
观察者网,BV1es411Y7To,特朗普拟任命的交通部长赵小兰是谁？,14370,32,67,68,1480639235
观察者网,BV1ks411e7xa,民主党、FBI&amp;CIA手牵手，给特朗普来一波“俄罗斯攻击”！,8652,64,48,67,1482142139
大宝剑联盟,BV1Qs411Y7eQ,"【大宝剑联盟】手把手给你科普<em class=""keyword"">川普</em>是如何赢得大选的",7307,29,101,66,1481194067
观察者网,BV1ps41167Td,"阿桑奇挺希拉里还是<em class=""keyword"">特朗普</em>？他说不想在淋病和霍乱里做选择",41472,56,417,66,1472550164
环球时报,BV15s411a7RE,"<em class=""keyword"">特朗普</em>回击米歇尔“美国无希望”言论：我们希望大着呢！",8110,44,43,64,1482219021
果酱字幕组,BV1ss41117BF,【双语】伯尼·桑德斯演讲力挺希拉里,11332,135,238,63,1469475347
赵擎本尊,BV14s411x7NS,特朗普当选，美国第45位总统！持续一年总统竞选结束！,23191,20,35,63,1478754229
腾讯叮当,BV1vs411e7UM,「科技三分钟」福布斯评出最具影响力CEO 小米平板3全面曝光 161215,19329,147,46,63,1481812826
果酱字幕组,BV1ss41117BF,【双语】伯尼·桑德斯演讲力挺希拉里,11332,135,238,63,1469475347
观察者网,BV1Ps411W78v,特朗普【60分钟】总统首秀 啥叫我们1%人群根本没有隔夜仇！,16780,51,277,62,1479110771
红烧牛肉字幕组,BV1Hs411W7eN,"【吉米鸡毛秀】忽悠路人<em class=""keyword"">川普</em>要建新的白宫~路人会做出什么反应? @红烧牛肉字幕组",140900,166,440,61,1479281779
clouddead,BV1ks411x7EA,"<em class=""keyword"">川普</em>被奥斯丁用断头台打到趴在地上",100606,65,493,60,1478850472
光之绅士,BV1ns411W7vj,"<em class=""keyword"">川普</em>的奇妙冒险 第三部OP",31304,70,734,60,1479228678
江南GS2024,BV1ns411s7ry,黑人小哥街访：你是不是有种族歧视？,16377,90,106,60,1480446993
clouddead,BV1ks411x7EA,川普被奥斯丁用断头台打到趴在地上,100606,65,493,60,1478850472
江南GS2024,BV1ns411s7ry,黑人小哥街访：你是不是有种族歧视？,16377,90,106,60,1480446993
女神是高圆圆,BV1Vs411x7Eq,希拉里与特朗普为何让美国人如此疯狂（都是厉害的人物）,14135,115,72,59,1478256307
大宝剑联盟,BV1Fs411C7s1,"【大宝剑联盟】共和党的选择 林肯到<em class=""keyword"">川普</em>",4483,33,133,58,1469603651
外行员,BV1xs411x7Zu,"实力派骚气横秋网红<em class=""keyword"">川普</em>",20983,50,24,57,1478750820
观察者网,BV1Rs411Y7ZD,"《周六夜现场》神吐槽推特狂人<em class=""keyword"">特朗普</em>",163291,81,682,56,1481013521
观察者网,BV19s411x7ga,"<em class=""keyword"">特朗普</em>副手说俄罗斯毛熊长生不死，俄外交部发言人：对啊我就是我全家都是",26540,19,153,55,1475729875
潜伏中的朱掌柜,BV13s411e7ST,"【绝命毒师】老白被<em class=""keyword"">川普</em>任命为DEA的新老板！",167510,268,775,54,1481521456
谜语君,BV1ds411W72h,"【电影解谜36】《小鬼当家2》：<em class=""keyword"">川普</em>在这片子里打了几秒钟酱油，却做了个超级广告",79496,96,287,54,1480150015
阿尔法小分队字幕组,BV1Cs411e7aG,"【中字】柯南秀：奥巴马与<em class=""keyword"">川普</em>通话 @阿尔法小分队",22050,56,291,54,1481981483
谜语君,BV1ds411W72h,【电影解谜36】《小鬼当家2》：川普在这片子里打了几秒钟酱油，却做了个超级广告,79496,96,287,54,1480150015
夏笙乐嬅,BV1Es411x73P,"<em class=""keyword"">川普</em>在纪录片说过的话",27217,37,271,53,1478526024
夏笙乐嬅,BV1Es411x73P,川普在纪录片说过的话,27217,37,271,53,1478526024
果酱字幕组,BV13s41117db,"美国老兵马库斯·拉特尔支持<em class=""keyword"">川普</em>演讲",17199,162,255,51,1469009015
小小小猫仔,BV1es411x7Kr,"天生吃货之下雪吃煎饼【889】【恭喜<em class=""keyword"">川普</em>】",13178,619,30,51,1478691691
油兔字幕组,BV13s411y7gV,"【爆笑恶搞】<em class=""keyword"">川普</em>推特背后的那些事儿~每天发那么多条夹枪带炮的评论都是怎么来的？@油兔不二字幕组",3625,35,45,51,1470807181
Jzhao,BV1zs411x7tv,大选过后，希拉里的支持者们痛哭失声,53903,120,196,51,1478978536
娱乐猫搞笑狗,BV1ts411x7aX, 150秒认识新一任美国总统特朗普,20935,129,269,51,1478769472
果酱字幕组,BV13s41117db,美国老兵马库斯·拉特尔支持川普演讲,17199,162,255,51,1469009015
章鱼de鱿鱼,BV1Fs411y74g,"【双语短片】普京点评<em class=""keyword"">特朗普</em>",22296,187,402,50,1470625096
油兔不二字幕组,BV1Bs411e7zM,"【Ben Phillips恶作剧】最佳<em class=""keyword"">特朗普</em>模仿者！太像了！ @油兔不二字幕组",20577,82,75,50,1482063279
观察者网,BV1Hs411478m,前选美冠军控诉特朗普：正换比基尼呢，他就突然闯进来,24906,33,89,50,1476348411
红烧牛肉字幕组,BV1Ps411s7yq,"【W.Mojo】<em class=""keyword"">川普</em>当选总统后你必须知道的五件事 @红烧牛肉字幕组",11960,117,144,49,1480317531
花村二猛,BV1bs411a76e,"【<em class=""keyword"">川普</em>MMD】世界第一的总统殿下【魔性慎入】",8224,109,342,49,1482647664
红烧牛肉字幕组,BV1Ps411s7yq,【W.Mojo】川普当选总统后你必须知道的五件事 @红烧牛肉字幕组,11960,117,144,49,1480317531
花村二猛,BV1bs411a76e,【川普MMD】世界第一的总统殿下【魔性慎入】,8224,109,342,49,1482647664
红烧牛肉字幕组,BV1ys411Y7h2,【真相货仓】吃枣药丸!揭露五名在镜头前出糗最多的总统 @红烧牛肉字幕组,29805,162,390,48,1480839012
喂diu,BV1qs411e7bG,【喂你播】小米平板3曝光，匹敌iPad Pro；《超级马里奥跑酷》上线151个国家及地区,12436,58,31,48,1481883755
观察者网,BV1ss41147ct,"老妈支持希拉里，老爸支持<em class=""keyword"">特朗普</em>，儿子怎么办？【观察者网】",14083,51,71,47,1476416419
布尔_,BV1Hs411r7mz,"【双语字幕/希拉里】怒斥<em class=""keyword"">特朗普</em>的支持者",18739,113,163,46,1473862243
nivyvan,BV1Hs411W7Kq,"1980-2015 <em class=""keyword"">特朗普</em>的总统之路",13040,192,465,46,1479284175
nivyvan,BV1Hs411W7Kq,1980-2015 特朗普的总统之路,13040,192,465,46,1479284175
观察者网,BV1Ps411W7bo,特朗普要在美墨边境建的墙 可能要换成篱笆～,7374,22,56,44,1479111197
上帝遗产继承人,BV1rs411x7oT,"<em class=""keyword"">川普</em>当选美国总统，尹卓说可以！",9275,77,39,43,1478853903
观察者网,BV1Js411a7DA,普京年度记者会:谁都不相信特朗普会赢，除了我们,13293,28,82,43,1482504582
上帝遗产继承人,BV1rs411x7oT,川普当选美国总统，尹卓说可以！,9275,77,39,43,1478853903
阿尔法小分队字幕组,BV1is411C7de,"【中字】<em class=""keyword"">川普</em>独家采访 主持人有够调皮的……@阿尔法小分队",5228,53,83,40,1470400158
韦驮天,BV1ns411a7J1,[总统collection]MEGALOVANIA,1947,11,39,40,1482495743
观察者网,BV1Qs411t7Nm,美国总统候选人有一千种方式称（侮）呼（辱）竞争对手 【观察者网】,41621,23,320,38,1474878049
张书云,BV1Gs411C7mT,"【YouTubers React】油管UP主们看“日本<em class=""keyword"">川普</em>广告”",11831,56,73,35,1470003453
小晓不小嘛,BV1Ds411x7KK,俄罗斯徒步口粮试吃（又买错系列）,3911,158,26,35,1475680185
职场小钢炮,BV1Ds41147Qi,"中国人模仿希拉里和<em class=""keyword"">川普</em>辩论，我笑疯了",15982,75,173,34,1476958593
阿尔法小分队字幕组,BV11s411Y7kT,"【双语】<em class=""keyword"">川普</em>做服务生录像流出 @阿尔法小分队",4411,31,64,33,1480853405
四大伯,BV12s411a7Gs,英国最“感人”圣诞广告,7465,67,190,32,1482747866
你哥拿起,BV1xs411x7vh,特朗普也曾是枚小鲜肉！岁月真是一把杀猪刀,9265,53,90,32,1478755120
小糖糖他爹,BV1Ns411s7td,川普讲故事《农夫与蛇》,6261,40,59,31,1480309668
小糖糖他爹,BV1Ns411s7td,川普讲故事《农夫与蛇》,6261,40,59,31,1480309668
岸波玉藻,BV12s411W7pj,【川普MMD】MOGOLOVONIO,7468,18,85,30,1479988856
