author,bvid,title,play,video_review,favorites,review,date
观察者网,BV16W411K71X,"<em class=""keyword"">特朗普</em>是台湾的棋子？蔡英文：我们就顺势操作嘛",233272,875,923,2519,1523414205
观察者网,BV1hW411K7i1,特朗普：给我48小时，想想打不打叙利亚！,212992,590,519,2511,1523350283
观察者网,BV1np411Z751,"“和平始于美国！”<em class=""keyword"">特朗普</em>的女儿女婿在美驻以使馆开幕式上发言",114660,1003,662,2469,1526352342
观察者网,BV1np411Z751,“和平始于美国！”特朗普的女儿女婿在美驻以使馆开幕式上发言,114660,1003,662,2469,1526352342
观察者网,BV1KW411j75t,"<em class=""keyword"">特朗普</em>发推威胁你们耶！俄外长：哦。",2260144,3047,19489,2334,1523938756
环球时报,BV1zW411g71D,特朗普签署对华关税备忘录 表示这只是开始,48178,379,324,2319,1521783075
观察者网,BV1RW411u7Au,特朗普欲打响禁毒战争 呼吁判处毒贩死刑,392469,736,1459,2241,1521516939
观察者网,BV1jp411Z7M6,美驻以新使馆开张 特朗普：恭喜！这一天比计划早了好多年！,46297,387,191,2189,1526310998
观察者网,BV1HW411L7yN,48小时早过了 特朗普又称：我没说啥时候打啊,463752,452,661,2160,1523607555
观察者网,BV1PW411t7HG,"<em class=""keyword"">特朗普</em>谈佛州枪击案批评警察：就算我没枪，我也会冲进去",181392,527,572,2114,1519700715
小颖Christal,BV1NW411c7aW,"<em class=""keyword"">特朗普</em>获得诺贝尔和平奖。引发美国网友的不适。",267880,446,562,2089,1529141258
小颖Christal,BV1NW411c7aW,特朗普获得诺贝尔和平奖。引发美国网友的不适。,267880,446,562,2089,1529141258
观察者网,BV1tW411K7Zn,"不要对<em class=""keyword"">特朗普</em>估计过高 他打贸易战就是给自己解套",396594,3380,3956,1980,1523265391
环球时报,BV1vp411Z7XH,"美国商务部长：我跟中国人说别担心“疯牛病” 我和<em class=""keyword"">特朗普</em>吃了美国牛肉都没事",362372,596,809,1971,1526399431
观察者网,BV1cW41157Jn,"安倍都准备走了，但<em class=""keyword"">特朗普</em>又突然折了回去…",573498,1573,2186,1904,1524128510
环球时报,BV1TW411p7P1,"<em class=""keyword"">特朗普</em>：说个大新闻哦，我们要建立一支太空部队~",139756,793,706,1760,1521018332
观察者网,BV1TW411G7Eo,"在一群拥枪主义者面前，<em class=""keyword"">特朗普</em>再次表达了鲜明的拥枪立场~",84812,344,281,1711,1525487389
观察者网,BV19p411Z74k,特朗普：有些非法移民特别坏，不是人是畜生,96785,257,415,1693,1526522732
中国日报,BV1Zs411j7Kq,"<em class=""keyword"">特朗普</em>移民政策引发民众抗议：他们是恶魔，我恨他们",101067,382,310,1683,1529494082
环球时报,BV1Bs41177MV,特朗普diss美国精英：我比你们聪明、比你们有钱、还当了总统！,299411,640,1178,1680,1529701234
环球时报,BV1QW41177qT,"<em class=""keyword"">特朗普</em>：考虑让受过训练的教师带枪到学校",37520,265,192,1659,1519279623
观察者网,BV12W411q7Tg,特朗普的新年回顾：2017我做得实在太棒了！,124555,948,1001,1643,1514786158
パチュリーらて,BV1jW411A7D1,【腹筋崩坏】埃及乐队当着对方国家领导的面摧毁了俄罗斯国歌和法国国歌（付对比版）补完中,942536,6118,11796,1631,1528148607
观察者网,BV1tW411K7PZ,"叙利亚又现“化武疑云”， <em class=""keyword"">特朗普</em>骂阿萨德“禽兽”",105768,418,479,1584,1523261788
观察者网,BV1zp411f7we,"<em class=""keyword"">特朗普</em>宣布美国退出伊朗核协议",52220,272,250,1534,1525837678
观察者网,BV1zp411f7we,特朗普宣布美国退出伊朗核协议,52220,272,250,1534,1525837678
诶嘿是秋月,BV1NW411V7Ap,【搞笑】普京大帝开会，梅德韦杰夫那边游戏声音响起，这下尴尬了。,4494896,1108,23115,1523,1524873430
诶嘿是秋月,BV1NW411V7Ap,【搞笑】普京大帝开会，梅德韦杰夫那边游戏声音响起，这下尴尬了。,4494896,1108,23115,1523,1524873430
观察者网,BV1eW411J74e,海地小学生怒拒美国援助 被赞为“国民英雄”,140350,392,642,1518,1517823995
观察者网,BV1AW411K7jW,特朗普大楼着火了……,735081,922,1439,1506,1523149327
观察者网,BV1RW411P7PJ,小男孩三次想和特朗普爷爷拥抱 终于抱上了不容易啊,2794883,591,9454,1448,1527755770
张召忠,BV1nW411G7Xe,"张召忠说99：<em class=""keyword"">特朗普</em>后院起火，千名经济学家联名反对贸易保护主义！",259593,3495,611,1428,1525511888
观察者网,BV1Rs411L7rY,白人女子辱骂墨西哥裔的这几个词 听着很耳熟啊…,110900,232,390,1428,1529993505
观察者网,BV1VW411v7h1,"不怒斥CNN是假新闻了，<em class=""keyword"">特朗普</em>这次直接让CNN记者“滚出去”！",1111481,477,2038,1408,1516176737
观察者网,BV1BW411373g,"听到文在寅建议自己拿和平奖 <em class=""keyword"">特朗普</em>高兴坏了",186264,421,461,1396,1525235657
油兔不二字幕组,BV1gW411G73V,如果你看到了这个东西，赶紧跑！@油兔不二字幕组,820018,5584,3995,1388,1525514433
观察者网,BV1TW411A7fR,又被怼：请问总统，朝鲜战争啥时候的事来着？,531607,658,1070,1368,1528969012
央视网,BV1BW411g7vX,昨夜中美激烈交锋 60秒告诉你发生了什么,331569,724,967,1365,1521771813
观察者网,BV16W411N7PF,克林顿：我要是像特朗普这样，我妈会打我的,1233742,522,2209,1343,1528090868
观察者网,BV1hW411F7n1,特朗普这个动作又被骂了。。,790466,668,3799,1310,1529044582
观察者网,BV1wW411K7Hx,"墨西哥总统炮轰<em class=""keyword"">特朗普</em>：要撒气找你们国会！",247630,419,691,1258,1523159643
中国日报,BV1SW411G7P4,特朗普确认美国财长将到访中国 称双方有很大可能达成贸易协定,79468,334,186,1249,1524708470
环球时报,BV1dW411u7ti,特朗普呼吁对毒贩判处死刑,554461,584,2302,1231,1521521839
观察者网,BV1MW411g79F,金钱和乌克兰女孩：这家帮特朗普胜选的公司是怎样操纵人心的？,51005,555,1057,1226,1521538124
环球时报,BV1qW411T75w,"美国大豆农自掏腰包打广告 劝<em class=""keyword"">特朗普</em>“别打了”！",101435,85,252,1223,1522680142
光明网,BV16W411T7M4,美拉拢盟友对华施压 中国有底气也有好牌,154185,606,283,1221,1522705864
观察者网,BV1RW411W7BY,"普京：我喜欢<em class=""keyword"">特朗普</em>，但是美国的制度真不靠谱！",2890555,1354,13979,1216,1520582426
嘎幸福,BV1Tp411o73K,"川普说他和马云要干大事, 马云尴尬了立马说是小生意, 简直高情商",1363457,857,4332,1202,1526908106
嘎幸福,BV1Tp411o73K,"川普说他和马云要干大事, 马云尴尬了立马说是小生意, 简直高情商",1363457,857,4332,1202,1526908106
观察者网,BV1Sp411f7jn,"<em class=""keyword"">特朗普</em>：大家都认为我该得诺贝尔（得意脸.jpg）",62840,297,223,1171,1525913077
观察者网,BV1rW411g7cV,"“悔当总统<em class=""keyword"">特朗普</em>”：建议25岁的自己别去竞选总统",141508,114,668,1156,1521786880
共青团中央,BV1jp411o714,【防务新观察】朝核悬了 伊核崩了 特朗普玩得转“双核”吗？,342682,4211,1302,1148,1526979992
光明网,BV1iW411u7EL,特朗普：美军将“很快”撤出叙利亚,148576,482,374,1113,1522455126
环球时报,BV1fW411x7Py,特朗普提议给配枪的老师发奖金,29829,202,153,1106,1519363399
环球时报,BV1Ms41177TN,特朗普签署行政令叫停“骨肉分离”举措,73157,137,179,1067,1529551354
观察者网,BV1QW411n767,格莱美这一幕，让美国大使吐槽失望透顶,116169,413,737,1047,1517283512
智闻天下,BV1PW411p7qH,"戏剧性的一幕出现了！<em class=""keyword"">特朗普</em>发布禁令阻止博通收购高通",59778,50,172,1046,1520925073
共青团中央,BV1GW411i72n,"【防务新观察】矛盾的美国——<em class=""keyword"">特朗普</em>上任一周年",118770,2639,731,1045,1516609929
环球时报,BV1DW411i7mY,"<em class=""keyword"">特朗普</em>唱国歌忘词 美国网友嘲讽他是假爱国",129555,332,663,1042,1515576126
观察者网,BV1MW411L7At,"不止掸头皮屑 <em class=""keyword"">特朗普</em>和马克龙整个会面都让人脸红红",379877,1632,7518,1038,1524623921
观察者网,BV1MW411L7At,不止掸头皮屑 特朗普和马克龙整个会面都让人脸红红,379877,1632,7518,1038,1524623921
观察者网,BV1Ss411V7n1,“C罗会和你争总统宝座吗？”葡萄牙总统很机智了,672477,962,2002,1030,1530168646
环球时报,BV1TW411A7P2,"<em class=""keyword"">特朗普</em>：朝战阵亡美军父母催我把他们儿子带回国 网友：？？？",111627,181,259,997,1528970709
DN新视界,BV1fW411Y7zQ,地铁无裤日 华人集体“耍流氓”感受美国文化  【多瑙报道】,56813,89,94,989,1516735581
观察者网,BV1pW411A7Ws,特朗普唱《天佑美利坚》时又忘词了..,125700,396,752,984,1528256160
观察者网,BV1sW411n7Bz,普京恩师之女将参加总统竞选 在CNN就“干涉大选”向美国道歉,33832,356,175,981,1518147595
环球时报,BV11s411L7nN,"美参议员：<em class=""keyword"">特朗普</em>让全世界联合起来对付美国",710592,430,1022,964,1529907618
环球时报,BV1zW411g7mC,"<em class=""keyword"">特朗普</em>正式签署针对中国贸易备忘录",24371,85,137,961,1521783494
观察者网,BV1np411R7q8,特朗普正式宣布取消新加坡美朝会晤,114995,490,256,961,1527215394
观察者网,BV1HW411i7yH,美国政府关门的第二天，特朗普急了!,65884,193,219,961,1516602108
观察者网,BV1iW411v7yk,台学者警告蔡英文政府 别忘了美国曾粗暴抛弃台湾,134973,409,379,950,1516348625
环球时报,BV13W411v7pM,马丁·路德·金三世：美国梦无疑成了一场噩梦,28126,144,196,936,1516078229
观察者网,BV1nW411V7Z8,"共和党人：<em class=""keyword"">特朗普</em>该获和平奖！……但你之前说过啥来着？",79612,597,292,927,1524908440
观察者网,BV1VW411P72L,特朗普提议G7请回俄罗斯 俄回应：没兴趣,112419,301,349,926,1528507376
观察者网,BV1fW411V7rz,"对美朝会谈作何预测？<em class=""keyword"">特朗普</em>：谈不拢我扭头就走呗",57661,267,182,916,1524106035
观察者网,BV1ip411f7yL,"伊朗总统回应美国退出核协议：<em class=""keyword"">特朗普</em>这个人不忠于国际义务！",62227,102,195,913,1525834279
观察者网,BV1ip411f7yL,伊朗总统回应美国退出核协议：特朗普这个人不忠于国际义务！,62227,102,195,913,1525834279
观察者网,BV1Zp411Z7Ca,特朗普：金正恩不是卡扎菲，不会对朝使用“利比亚模式”,154385,516,575,907,1526617849
观视频工作室,BV1cW411q7Es,科技袁人：去美国NASA访问，才听说中国人2020年都要登上火星了,330020,1328,1340,902,1515663560
观察者网,BV1VW411p7HB,被解职的蒂勒森声音颤抖发表告别声明 只字未提特朗普,116907,476,619,902,1520994713
环球时报,BV1XW411B77J,美国决定“严打”毒品大麻，特朗普又被翻出这样的言论...,137048,103,422,898,1515235738
观察者网,BV1EW411N733,刚夸完金正恩的信很棒，过了一会儿，特朗普又说：我还没打开它呢~,157101,252,577,890,1527909250
观察者网,BV1MW411p79y,特朗普要打造“天兵天将”,42084,158,187,868,1521021252
观察者网,BV1BW41137Y2,"曾经不承认骂过非洲国家为“屎坑”，如今<em class=""keyword"">特朗普</em>遭尴尬打脸",159903,581,631,859,1525247621
观察者网,BV1BW41137Y2,曾经不承认骂过非洲国家为“屎坑”，如今特朗普遭尴尬打脸,159903,581,631,859,1525247621
观察者网,BV1hW411v7D8,"妻儿可淋雨 发型不能乱！<em class=""keyword"">特朗普</em>撑伞悠闲走，妻儿淋雨跟在后…",663262,237,1428,857,1516244020
观察者网,BV1qW411P76y,我简直是世上最美“白莲花”┓( ´∀` )┏,74629,523,333,854,1527654291
共青团中央,BV1yW411J7Jy,【防务新观察】美国新版防务战略 淡化反恐 紧盯中俄,124760,2542,710,852,1517898825
观察者网,BV1CW411K73w,"英国女王：直升机“呼啦啦”，多像<em class=""keyword"">川普</em>在说话",1082646,586,8615,829,1523431415
观察者网,BV1CW411K73w,英国女王：直升机“呼啦啦”，多像川普在说话,1082646,586,8615,829,1523431415
荔枝_小熊,BV1qW411P7hS,"<em class=""keyword"">特朗普</em>在自己的酒店体验当服务员-Not Easy~~~",346539,619,2550,827,1527644550
观察者网,BV1xW411v7JD,特朗普儿子：我父亲眼中只有绿色,810079,462,2462,827,1516262572
荔枝_小熊,BV1qW411P7hS,特朗普在自己的酒店体验当服务员-Not Easy~~~,346539,619,2550,827,1527644550
光明网,BV1dW411T7k1,"1300项！<em class=""keyword"">特朗普</em>一意孤行 美国悍然给中国高科技加税",58982,98,116,824,1522828333
观察者网,BV1RW411P7ry,阿萨德：像特朗普这种人，无法在我心中激起任何波澜……,138528,288,661,822,1527752586
观察者网,BV1eW411s7rL,普京接受美媒专访时夸特朗普 但播出时却…没了？（附删减片段）,93080,185,821,817,1520837624
观察者网,BV1xW411w7MS,特朗普：将停止美韩军演,63445,342,248,811,1528800602
MadCuisine,BV1WW411H7w9,"<em class=""keyword"">特朗普</em>当年给必胜客和麦当劳做的广告！里面有一个场景让我印象特别深刻。。。",615259,576,5301,808,1517489358
观察者网,BV1XW411P7kr,为啥想救人？卡戴珊：疯狂买买买已经满足不了我了,56689,163,185,804,1527817619
透过窗花看雪花,BV1SW411N7jm,斩断了墨西哥移民美国梦的边境墙,167761,557,436,802,1523087830
透过窗花看雪花,BV1SW411N7jm,斩断了墨西哥移民美国梦的边境墙,167761,557,436,802,1523087830
电影小镇,BV1fW411W7XE,【电影小镇】《黑豹》影评：抛开政治正确后还剩什么？,49898,395,244,800,1520689230
观察者网,BV1PW411H75c,特朗普发表国情咨文 抛出中俄威胁论向国会要求更多国防预算,79905,488,327,800,1517373878
小颖Christal,BV1MW411T7Pv,"<em class=""keyword"">特朗普</em> 希拉里年轻时 典型的帅哥美女",513836,1103,2133,789,1523536051
观察者网,BV19p411R7Ts,"【最新】<em class=""keyword"">特朗普</em>：仍希望美朝领导人新加坡会晤能在6月12日举行",33238,197,91,780,1527387860
中国日报,BV1pp411R7xK,特朗普：美国已做好准备 随时应对朝鲜战争,69503,211,173,780,1527219105
观察者网,BV1gs41157GL,特朗普：富士康美国工厂是世界第八大奇迹！,23817,243,142,773,1530261089
观察者网,BV1HW411W7QZ,“美国的贸易保护措施将以充满爱意的方式进行”,58646,190,257,769,1520409725
观察者网,BV1SW41137ev,特朗普将被刻成冰雕…芬兰环保组织：气候变暖了解一下,363866,279,1443,761,1525325766
观察者网,BV1JW411n7FN,中国将军罗援、彭光谦怒斥美国新出台的核态势审议报告,32246,267,193,753,1518162459
观察者网,BV1sW411v7CN,"首届&quot;<em class=""keyword"">特朗普</em>杯&quot;假新闻奖榜单出炉：CNN屡获“殊荣”，而榜首竟是这家老牌媒体……",53209,228,401,750,1516265537
观察者网,BV1ZW411i7BV,真理计划对推特下手了！推特工程师说出了美国网络监测内幕,40472,126,390,741,1515650193
小小老虎哔哔哔,BV1fW41137oo,英雄联盟：UZI续约虎牙1个亿？网友：恭喜UZI喜提美国51州领土！,137091,81,58,740,1525372045
环球时报,BV1Dp411f7zb,你该拿诺贝尔和平奖吗？ 特朗普：所有人都这么认为 但我不说,47686,207,170,730,1525922852
中国日报,BV1KW411F78j,"<em class=""keyword"">特朗普</em>再次回应应得诺贝尔和平奖：大家都这么觉得 但我不会说",63871,197,195,722,1525946633
观察者网,BV1NW411c7w9,"<em class=""keyword"">特朗普</em>称“嫉妒金正恩”是开玩笑的，但听到采访者是CNN时表情亮了！",276215,303,1319,720,1529143068
观察者网,BV1UW411N74Q,加总理回应特朗普关税：说我们是威胁，太侮辱人,83422,262,287,717,1528087226
一品堂主,BV1wW411H7h4,你们真的错怪特朗普了，他的发型遗传自母亲,261514,113,700,712,1517400031
一品堂主,BV1wW411H7h4,你们真的错怪特朗普了，他的发型遗传自母亲,261514,113,700,712,1517400031
环球时报,BV15s41157fA,"<em class=""keyword"">特朗普</em>称赞富士康：没有比美国更适合建造、雇用和增长的地方了！",48160,148,128,702,1530241370
环球时报,BV14s41177tP,特朗普称“高关税”让加拿大人走私美国鞋 加拿大人：[手动再见],111078,163,187,693,1529642370
环球时报,BV12W411n7UF,特朗普欲借梵高名画 却被推荐黄金马桶…,110911,101,443,689,1517306076
环球时报,BV13W411573E,安倍访美同特朗普&quot;撞领带&quot; 再次见面时换了一条,77247,380,296,688,1524198176
环球时报,BV1NW411t71T,特朗普谈佛州校园枪击：就算没武器我也会冲进去,33417,100,154,688,1519707150
观察者网,BV1qW411K7zp,私人律师办公室遭FBI搜查 特朗普：恬不知耻！,60412,252,204,681,1523330352
观察者网,BV1uW411v7Rf,当被记者质问是否种族主义 特朗普：我不是我没有,101637,113,278,680,1516072330
观察者网,BV17W411K7Hn,专访陈平：美国持续贸易逆差是由历史原因造成的,65109,233,673,675,1523181935
观察者网,BV1uW411s7NG,特朗普：与朝会谈可能“最伟大”，日本都乐坏了,108474,631,525,673,1520740279
观察者网,BV1hs41177c5,其实，奥巴马也搞过“骨肉分离”……,32014,120,135,673,1529655925
海涵江宁_Offical,BV1xW411F7h6,"自从特朗普上台，美国境内的动物居然患上了一种奇怪的病,就连白头鹰也...",170453,529,1347,669,1526082576
海涵江宁_Offical,BV1xW411F7h6,"自从特朗普上台，美国境内的动物居然患上了一种奇怪的病,就连白头鹰也...",170453,529,1347,669,1526082576
环球时报,BV1TW411B7su,特朗普政府发声支持伊朗抗议者,20064,278,100,668,1514949565
观察者网,BV1Zp411Z7Qh,Yanny还是Laurel？都别争了，白宫回应了,78323,243,521,655,1526618222
环球时报,BV1xW411w7vd,特朗普：希望朝鲜战争能很快结束,40082,209,137,652,1528803262
环球时报,BV1HW411v7qj,"白宫医生公布<em class=""keyword"">特朗普</em>体检结果：非常健康，得减肥",111055,188,538,647,1516159620
全球视频大魔王,BV1EW411p7xV,"<em class=""keyword"">特朗普</em>每天吃什么？一般人真学不来",368399,619,997,642,1521106055
观察者网,BV1rW411T7t6,"<em class=""keyword"">特朗普</em>：将向美墨边境派驻军队",50438,150,161,625,1522810879
观察者网,BV1UW411i7k2,【恶搞向】特朗普版美国国歌，真·原唱！,164749,931,2169,616,1515556933
观察者网,BV1xW411w7XD,特朗普回应G7争议照片：现场明明其乐融融嘛！,210266,171,678,613,1528799569
观察者网,BV1SW411A7f1,副总统的自我修养,148193,285,862,609,1528426210
观察者网,BV13s411j784,"英国七千人请愿：让“<em class=""keyword"">特朗普</em>宝宝”飞起来吧！",308136,801,1394,607,1530072627
环球时报,BV1PW411H77j,特朗普误称赴美移民可无限量带来远房家属 现场一片嘘声,68839,124,216,605,1517374259
观察者网,BV1RW411J7vY,"又要关门？<em class=""keyword"">特朗普</em>放话：不改移民政策就再关次门",42622,136,181,604,1517970451
观察者网,BV1VW411p7ss,"为什么要炒掉蒂勒森？<em class=""keyword"">特朗普</em>这么解释",70370,156,235,603,1520995139
观察者网,BV1zp411o7Un,"<em class=""keyword"">特朗普</em>你不能拉黑别人了啊 否则违宪了啊",44347,78,194,597,1527131262
带带马飞飞,BV1YW411K7uE,总统竟然被人如此恶搞,48724,151,338,591,1523355340
共青团中央,BV1uW411w7zJ,"终于握手！金正恩与<em class=""keyword"">特朗普</em>举行会晤",132820,902,530,583,1528773398
环球时报,BV1hW411i7ai,如果伊万卡当美国总统，她会关心哪些事？,95631,182,478,576,1515394848
无畏舰之王,BV1gW411e75R,"「我不想被核弹炸」美国小孩对<em class=""keyword"">川普</em>执政第一年的看法",139226,561,2551,570,1516803314
无畏舰之王,BV1gW411e75R,「我不想被核弹炸」美国小孩对川普执政第一年的看法,139226,561,2551,570,1516803314
观察者网,BV1UW411F7Bb,"<em class=""keyword"">特朗普</em>：我已经和金正恩互换了电话号码",75017,174,282,567,1529125946
观察者网,BV1gW411B7St,美国老共和党人：特朗普每天起的比谁都早 就是推啊推,84673,199,361,563,1514889505
观察者网,BV13W411w7fe,朝美领导人签署历史性文件,84981,340,362,561,1528789102
观察者网,BV1EW411w7hP,"7分钟全程！<em class=""keyword"">特朗普</em>召开记者会介绍美朝峰会成果~",48211,719,308,559,1528806894
观察者网,BV1wW411n7cL,“努恩斯备忘录”是什么？怎么就让特朗普兴奋坏了？,144577,859,862,557,1517995982
观察者网,BV1VW411F7aB,"“我和金正恩关系好着呢！”<em class=""keyword"">特朗普</em>宣布美朝领导人会晤细节",80141,597,320,552,1526004605
观察者网,BV1VW411F7aB,“我和金正恩关系好着呢！”特朗普宣布美朝领导人会晤细节,80141,597,320,552,1526004605
观察者网,BV1PW411H7GS,"<em class=""keyword"">特朗普</em>任内首次国情咨文演讲：美国基础设施破败，难道不丢脸吗！",76392,55,283,549,1517374056
观察者网,BV1HW411P7ec,“塑料兄弟”的日常：马克龙又把特朗普攥出了白手印┑(￣Д ￣)┍,285182,220,1661,546,1528599291
环球时报,BV1pp411R7bf,"<em class=""keyword"">特朗普</em>：美军已做好准备，或许双方会谈还会重开",45846,320,147,543,1527220005
阿汪大耳怪,BV1pW411i7gm,【鸡毛秀】美国街头问小孩，你们觉得特朗普干得怎么样？居然有小男孩夸他发型很酷~,609116,1458,8543,543,1516599107
环球时报,BV1tW411u7g1,"<em class=""keyword"">特朗普</em>：“美军将迅速从叙利亚撤军”",41519,190,141,533,1522389222
观察者网,BV1Cs411j7kW,"<em class=""keyword"">特朗普</em>：想要给你给你宠爱！",74064,196,863,530,1529480813
观察者网,BV1jW411K7eh,CNN“假新闻”收视率大跌，可把福克斯新闻高兴坏了！,152848,462,600,522,1523173447
观察者网,BV1KW411j7qP,"黑莉坚称：对俄新制裁马上实施 <em class=""keyword"">特朗普</em>：并没有！",49170,92,118,520,1523937071
环球时报,BV15s41157Qn,中国网友调侃哈雷摩托打脸特朗普，做了个搞笑视频漫画！,33129,131,94,512,1530241402
央视网,BV1YW411L786,开打！特朗普宣布对叙利亚实施精准打击,26382,168,114,511,1523676771
柏林下水道的鳄鱼,BV1hp411R7ne,爱    的    供    养,204028,627,2528,504,1527266142
观察者网,BV17W411j7Ky,"<em class=""keyword"">特朗普</em>：朝韩冬奥“牵手” 没我可不行！",33952,114,112,501,1524020122
观察者网,BV1RW411e7ps,“治国”的推特哪里来？特朗普：有时是床上,245068,393,1511,501,1517198520
张召忠,BV1Hp411f74d,（蜻蜓FM）局座一刻第1期：辣评特朗普,153884,705,472,500,1525676812
观察者网,BV1tW411g7ke,"<em class=""keyword"">特朗普</em>炒掉的人一口气都念不完，下一个又将是谁？",115178,695,635,497,1521700295
观察者网,BV1BW411G776,"<em class=""keyword"">特朗普</em>的小手手在牵手的边缘试探",325355,225,1620,493,1524628459
观察者网,BV1BW411G776,特朗普的小手手在牵手的边缘试探,325355,225,1620,493,1524628459
观察者网,BV17W411e7b5,"<em class=""keyword"">特朗普</em>未到达沃斯先遭群嘲 赵小兰：不想听可以走人啊！",165360,138,394,490,1516865822
观察者网,BV1jW411e7Fj,他说的大新闻是：美国可能会重返TPP,33019,218,114,482,1516933903
光明网,BV1iW411K7xZ,华春莹：美国的做法夜郎自大 来而不往非礼也！,92528,246,268,477,1523320683
观察者网,BV1NW411V7Z5,朝韩首脑会晤后，特朗普又开始夸自己了,72599,443,292,469,1524887004
中国日报,BV1dW411L731,美英法联合对叙利亚展开军事打击 这下子美国民众坐不住了...,29129,140,141,466,1523868659
躺倒鸭TV,BV1WW411w7Xf,中兴26亿买条活命，处置事件迎来大结局。闭门造车贾跃亭，下周还钱行不行？,44523,186,88,465,1528800232
环球时报,BV1AW411q7sV,特朗普：美国或重返巴黎气候协定,22932,98,79,451,1515666217
观察者网,BV1mp411Z7Ru,美前国务卿被炒后发表演讲 暗讽特朗普,42479,107,170,449,1526541323
环球时报,BV1KW411w7TJ,"就是这段话让<em class=""keyword"">特朗普</em>会后发推骂特鲁多“不诚实”",56701,142,157,447,1528686570
环球时报,BV1bW411F785,"<em class=""keyword"">特朗普</em>向朝鲜将军敬礼 白宫：常见礼节",802859,178,2902,444,1529033109
环球时报,BV1kW411i7DS,美国纽约市特朗普大楼起火 已致2伤其中1人重伤,101099,103,177,437,1515491350
genwohun2009,BV1RW411Y7rv,"肥伦今夜秀  看《每日秀》小崔花式调侃<em class=""keyword"">川普</em> 全程高能",2342441,4176,19786,436,1516775534
无畏舰之王,BV1SW41147XL,20世纪80年代：唐纳德特朗普如何创造特朗普,116025,268,895,434,1519661838
环球时报,BV1xp411o7Md,"<em class=""keyword"">特朗普</em>吐槽演讲稿：我都不知道是哪个鬼人写了这句话！",292320,93,661,431,1527043177
环球时报,BV1EW411e7gg,操纵汇率？美财长称美元贬值对美国经济有利后，美元大跌...,21287,27,85,430,1516888834
观察者网,BV1sW411V7aA,特朗普：一个月内与金正恩见面，我们将会给世界帮个大忙,43368,177,143,429,1524992467
普罗派乐,BV1KW41157LU,"女王吐槽直升机声音太吵，像<em class=""keyword"">川普</em>",501133,348,3320,420,1524221231
观察者网,BV1dp411Z7b6,特朗普回应“朝鲜取消会谈威胁”：没收到通知啊,51520,111,154,415,1526524052
MadCuisine,BV1EW411n7wo,"当年<em class=""keyword"">特朗普</em>给奥利奥和必胜客拍的广告！他怎么拍了那么多广告?",537920,266,2864,414,1518159679
观察者网,BV1hp411d7bS,"来自比尔·盖茨的爆料：<em class=""keyword"">特朗普</em>问了我两遍HIV和HPV有啥区别",54907,105,261,414,1526635013
MadCuisine,BV1EW411n7wo,当年特朗普给奥利奥和必胜客拍的广告！他怎么拍了那么多广告?,537920,266,2864,414,1518159679
观察者网,BV1hp411d7bS,来自比尔·盖茨的爆料：特朗普问了我两遍HIV和HPV有啥区别,54907,105,261,414,1526635013
观察者网,BV1JW411H7cT,《火与怒》作者直播时抨击美国大使，主持人发怒当场掐信号！,30886,155,106,410,1517542752
观察者网,BV19W411u76J,竟然被特朗普喂了一嘴狗粮？！,359029,193,1640,405,1521519280
环球时报,BV18W411w7oA,特朗普：朝鲜的海滩很美 适合发展房地产,134959,191,533,402,1528861098
观察者网,BV1MW411w7ed,历史时刻！特朗普与金正恩握手,373905,442,1216,398,1528767179
