author,bvid,title,play,video_review,favorites,review,date
莉莎娜,BV1fs411e7BF,普京：接受美国唯一超级大国地位,10374,39,75,150,1466394624
CEM电子音乐教室,BV1ds411e7f6,"在日本的<em class=""keyword"">川普</em>广告",91498,223,1941,148,1466070729
果酱字幕组,BV17s411v7cc,"<em class=""keyword"">川普</em>评论苹果被禁止销售",37344,149,150,145,1466587004
果酱字幕组,BV17s411v7cc,川普评论苹果被禁止销售,37344,149,150,145,1466587004
大宝剑联盟,BV1Fs411v7dz,"有趣的日本广告合辑第十三弹（附赠唐纳德<em class=""keyword"">川普</em>日本广告）",34919,1192,932,125,1466409953
破碎的意识,BV1Ys411i723,商业精英【全14集】,440244,1037,43390,120,1464608490
破碎的意识,BV1Ys411i723,商业精英【全14集】,440244,1037,43390,120,1464608490
丿吉吉丨,BV1Xs411R7xb,【History】美国商业大亨传奇/The Men Who Built America 全四集【ZiMuZu】,170985,4677,10701,118,1453471475
丿吉吉丨,BV1Xs411R7xb,【History】美国商业大亨传奇/The Men Who Built America 全四集【ZiMuZu】,170985,4677,10701,118,1453471475
柯南秀NS字幕组,BV1Ys411i7MK,"【柯南秀】柯南07年采访唐纳德·<em class=""keyword"">特朗普</em>Donald Trump",102402,357,820,85,1464540720
zhilinhaha,BV1Js411q72q,"所有<em class=""keyword"">特朗普</em>（川普）参演的电影电视剧客串片场 Every Donald Trump Cameo Ever",59462,263,642,72,1465857820
zhilinhaha,BV1Js411q72q,所有特朗普（川普）参演的电影电视剧客串片场 Every Donald Trump Cameo Ever,59462,263,642,72,1465857820
果酱字幕组,BV1Ws411v79A,伦敦前市长鲍里斯·约翰逊英国脱欧成功讲话,28914,268,371,70,1466779204
i9Ris,BV1Qs411X7X6,唐纳德·特朗普教你学单词CHINA,15057,292,223,46,1454749436
捡单词,BV1Ls411R7bE,"贱贱有词第一期 我是<em class=""keyword"">特朗普</em>，我有一万种方法让你在美国混不下去",9960,120,88,33,1451899734
撒多系,BV1cs411Q7PV,"【恐怖电影】<em class=""keyword"">川普</em>胜选 TRUMP 预告片（恶搞）",10586,51,77,24,1456525729
乐乐乐乐lelelele,BV1qs411B7NN,【恋铜癖】融化铜VS唐纳德·特朗普摇头,16085,458,83,24,1463280879
Bolero9,BV1Qs411i7mE,"<em class=""keyword"">川普</em>女儿大谈生意经",26514,108,838,23,1465140868
上帝遗产继承人,BV1ws411v7un,"美国师奶希拉里 PK. 脏话小王子<em class=""keyword"">川普</em>",3623,79,37,23,1466434204
丹尼丹泥蛋泥,BV1Ms411B7E9,【吉米肥伦秀】肥伦又假装成特朗普给奥巴马打电话啦,150945,134,955,23,1462450775
柯南秀NS字幕组,BV14s411i7v9,"【柯南秀】柯南吐槽唐纳德<em class=""keyword"">特朗普</em>的冒犯性节日推文",10103,14,38,22,1464181510
游民星空官方,BV1xs411Q7bQ,"[Dark5]<em class=""keyword"">川普</em>的5大黑秘密 @游民星空字幕组",3264,40,20,20,1457073762
LiuTsing,BV1xs411z7UW,"【ELLEN秀】美国人不堪忍受<em class=""keyword"">川普</em> 欲移民加拿大",23011,31,148,17,1459951014
恰似笑谈中,BV15s411q7R4,"<em class=""keyword"">川普</em>神曲！史上最萌《胖娃儿上成都》3D动漫_超清",9139,53,257,17,1465470172
bili_13115007,BV1Ks411B7A6,【自翻熟肉】美国大选搞笑一幕，克鲁兹被川普支持者踢馆,5560,23,31,17,1462354048
bili_13115007,BV1Ks411B7A6,【自翻熟肉】美国大选搞笑一幕，克鲁兹被川普支持者踢馆,5560,23,31,17,1462354048
Xiaodu,BV1ts411v75t,"【中字】<em class=""keyword"">川普</em>粉丝有多死心塌地？看看鸡毛秀的街头采访",17138,58,88,13,1466870431
阿曼陀罗,BV1is411X787,"床破发家史/<em class=""keyword"">川普</em>紀錄片",9624,87,307,12,1454245117
想开个博物馆,BV1ts411Q7X9,"逗比<em class=""keyword"">川普</em>与他的大飞机 (Trump\&#x27;s Plane &amp; Pilot)",12969,85,157,11,1457484672
麦糕师,BV1js411v7XZ,"【中字】【熟肉】囧司徒笑星Hasan Minhaj@RTCA晚宴 印裔85后狂喷美国国会媒体 吐槽<em class=""keyword"">川普</em>",4076,43,92,11,1466582874
想开个博物馆,BV1ts411Q7X9,逗比川普与他的大飞机 (Trump\&#x27;s Plane &amp; Pilot),12969,85,157,11,1457484672
ASMNFF,BV1cs411B7tM,"Miranda Sings - 给你们读读<em class=""keyword"">川普</em>的特文",2598,12,30,10,1462517091
914628,BV1ns411Q7UD,唐纳德·特朗普究竟有多危险,6781,31,39,10,1457225617
zhilinhaha,BV1os411e7Rm,"特朗普（<em class=""keyword"">川普</em>）在95年给必胜客代言的广告 （一）Donald Trump - Stuffed Crust Pizza",12148,17,125,9,1466112829
撒多系,BV1cs411Q7nm,"【恶搞】权力的游戏：Winter is <em class=""keyword"">川普</em>（生肉）",6259,90,92,9,1456268314
游民星空官方,BV1ts411Q7kW,"[Dark5]5次阻止<em class=""keyword"">川普</em>胜出的秘密行动 @游民星空字幕组",3095,25,29,9,1457505146
zhilinhaha,BV1os411e7Rm,"<em class=""keyword"">特朗普</em>（川普）在95年给必胜客代言的广告 （一）Donald Trump - Stuffed Crust Pizza",12148,17,125,9,1466112829
撒多系,BV1cs411Q7nm,【恶搞】权力的游戏：Winter is 川普（生肉）,6259,90,92,9,1456268314
丹尼丹泥蛋泥,BV1xs411v7AS,"【吉米鸡毛秀】<em class=""keyword"">特朗普</em>做什么才会让你粉转黑？",16052,31,51,8,1466826049
丹尼丹泥蛋泥,BV1vs411i7Pm,"【吉米鸡毛秀】<em class=""keyword"">特朗普</em>发表对奥巴马“厕所令”看法",14492,14,55,8,1464402705
阿尔法小分队字幕组,BV1xs411Q78F,"【中字】<em class=""keyword"">川普</em>口头禅多变 手舞足蹈迎冠军\&#x27;@阿尔法小分队",5384,32,66,7,1457074459
zhilinhaha,BV1Zs411e7wL,"<em class=""keyword"">特朗普</em>（川普）在02年给麦当劳做的广告 McDonalds - Donald Trump",6837,28,84,7,1466126727
zhilinhaha,BV1Zs411e7wL,特朗普（川普）在02年给麦当劳做的广告 McDonalds - Donald Trump,6837,28,84,7,1466126727
丹尼丹泥蛋泥,BV1Hs411i7K2,【吉米鸡毛秀】特朗普小孩模仿秀,10097,11,81,6,1464275595
‮‮晏滩,BV1Hs411B7n9,"【Miranda Sings】深情朗诵<em class=""keyword"">川普</em>的奇葩推文",1392,1,9,5,1463161007
丹尼丹泥蛋泥,BV1vs411i7Nt,【吉米鸡毛秀】特朗普同意与伯尼桑德斯开展辩论,7659,16,44,5,1464402939
倾城寞,BV1Js411Q7LS,"Mitt Romney怒喷<em class=""keyword"">川普</em>",1774,7,11,4,1457187269
从来不唱歌的皮卡,BV1Es411z7J5,"<em class=""keyword"">川普</em>怎样当选美国总统",4257,10,10,3,1459712667
猪刚鬣哈哈,BV1gs41167QT,"【炫朋友狂魔<em class=""keyword"">川普</em>】我有一个朋友（Why Donald Trump has so many friends）",3772,4,38,3,1461317085
默默吴闻,BV1Es411z7JU,"美国共和党分析人士指出：<em class=""keyword"">川普</em>的支持者都是没小孩的、对着动漫lu管子的单身男性！",1731,9,7,3,1459713534
Denniskerim,BV13s411z7w9,"爱尔兰人对<em class=""keyword"">川普</em>的反应！Irish People\&#x27;s Reactions To Donald Trump！",1187,1,8,3,1459773189
丹尼丹泥蛋泥,BV1Hs411i7Pd,【吉米鸡毛秀】《说谎的证人》之特朗普特别篇,5796,20,27,3,1464275798
卟嚟卟嚟,BV1Rs411z7AB,"【肥伦秀】<em class=""keyword"">川普</em>和泰德·克鲁斯通电话【生肉】",2669,3,15,2,1461085542
winsul,BV1Hs411i7bB,"<em class=""keyword"">川普</em>：第一最糟，第二最好 (Jimmy Fallon版)",2348,36,10,2,1464339672
mir0,BV1Fs411R7W8,"|Talking animals| 天竺鼠看到<em class=""keyword"">川普</em>的反应",1971,32,18,2,1451728401
电影筛子,BV1Hs411v7dD,"【Stephen.Colbert】2016.06.14【扣叔送给<em class=""keyword"">川普</em>的70岁生日礼物】",670,2,5,2,1466938685
北北儿的后花园,BV1Hs41197XW,【肥伦秀】肥伦恶搞川普,11687,17,74,2,1455715408
北北儿的后花园,BV1Hs41197XW,【肥伦秀】肥伦恶搞川普,11687,17,74,2,1455715408
给你的雄鹿枕头,BV1Ws411v7iX,【柯南秀】【新闻独白】-骑士夺冠-06-20-16,7665,4,19,1,1466787667
西门小贱人i,BV1cs411Q7aj,"家里新成员 <em class=""keyword"">川普</em> 雪花  到家视频",1023,2,1,1,1456277505
hedetan,BV1ks411i7ZZ,"【品牌原罪系列】6分钟吐槽<em class=""keyword"">川普</em>的锅【UP渣翻】",1005,5,6,1,1464861974
bili_2038240,BV1bs411v7Vr,"独裁政治科学解释了王牌-<em class=""keyword"">川普</em>",499,32,9,0,1466857152
Denniskerim,BV19s411Q75k,10 Things You Didn\&#x27;t Know About Donald Trump,299,0,3,0,1457968210
我们不说话剧社,BV1Gs411X7xu,【我们不说话剧社】2016.03.05 YY歌会下半场　鬼畜专场,143,6,3,0,1458649608
