author,bvid,title,play,video_review,favorites,review,date
观察者网,BV1Jt411r7BY,特朗普突访驻伊美军：我们再不免费当世界警察了,316185,1299,1192,2452,1545896589
观察者网,BV1KW411r7xX,"等等…<em class=""keyword"">特朗普</em>说了啥？？",290707,813,1145,2398,1537498513
观察者网,BV1cb411P7F5,"<em class=""keyword"">特朗普</em>将签字：生在美国就是美国人，荒谬！",309871,456,1153,2360,1540949173
小颖Christal,BV1Ks411V79s,"美国熊猫痴迷症患者强烈谴责<em class=""keyword"">特朗普</em>",1832843,3025,3371,2318,1530627177
观察者网,BV1zt4119729,"怎么能对妇女孩子扔催泪弹呢？@<em class=""keyword"">特朗普</em>",392425,1065,1657,2251,1543289220
观察者网,BV1dt411f7i6,"<em class=""keyword"">特朗普</em>曾想撤萨德：为啥要花大钱保护一个造电视的富国啊？",493189,1461,3755,2204,1539318317
观察者网,BV1Kb411c73Q,“我们必须有欧洲军队来保护自己，不能光靠美国”,285889,498,1130,2200,1541554270
观察者网,BV1ts411N73m,欧美和解“过早年”？特朗普：朝零关税努力！,50876,238,179,2163,1532593165
观察者网,BV17s411n7H9,"谁是美国头号敌人？<em class=""keyword"">特朗普</em>第一反应是……",611684,1543,2332,2092,1531711554
观察者网,BV1zt411e7FL,“奥巴马医改”被判违宪 特朗普：这太伟大了！,194677,169,527,2074,1545050063
观察者网,BV15t411d7cj,“不能放弃1100亿美元，让中俄法捡了便宜”,399446,1090,1217,1948,1540376086
观察者网,BV1kW41167o6,一听波兰总统这建议，特朗普瞬间心里美滋滋……,136869,439,522,1842,1537331948
观察者网,BV1Eb411P7p4,“派兵一万五，非法移民一个都进不来！”,240897,364,727,1837,1541038639
观察者网,BV1ss411H7uJ,德国女防长捧美踩中俄 美主持人都听不下去了,405445,1484,1325,1832,1531388235
观察者网,BV1Zs411n7PP,批准让“特朗普宝宝”飞 伦敦市长被当面怼：虚伪！,126245,814,456,1795,1531282798
took01,BV1eb411A74c,"金·凯瑞在颁奖礼上犀利抨击<em class=""keyword"">特朗普</em>政府：无耻不是超能力，唯有同理心能创造不朽角色",595808,1632,5163,1784,1540878161
观察者网,BV1hs411J7je,特朗普见了女王，但这画风......,1373966,1139,4344,1738,1531537867
观察者网,BV1UW411S7yG,特朗普：我这么优秀，你们还想弹劾我？！,254332,952,1075,1720,1535075589
观察者网,BV1Ft411R7kM,"乌克兰总统指望<em class=""keyword"">特朗普</em>给普京带句话……",116927,790,451,1719,1543372835
观察者网,BV1BW411R7h2,"纽约州长“硬刚”<em class=""keyword"">特朗普</em>：美国就没伟大过",650489,1080,1579,1689,1534398286
观察者网,BV17s411V7NH,餐厅偶遇环保署署长 美国女教师抱着孩子冲上前：请你辞职！,152488,274,289,1673,1530682166
观察者网,BV1rt41127KX,“做美国盟友，并不意味着就是附属国”,210535,439,676,1661,1542247904
观察者网,BV18s411V7Y8,“别碰伊万卡！”,1479113,699,5660,1636,1530775423
观察者网,BV13t411y7qL,"<em class=""keyword"">特朗普</em>突然说了一句很深刻的话",1332219,586,4747,1619,1542936321
观察者网,BV1Ft41127Wu,“特朗普是对的！”喊这话的居然是墨西哥人……,210238,292,623,1599,1542703225
观察者网,BV1uW411r7ax,一场会议，两种声音,81854,341,800,1593,1537508141
观察者网,BV1Xt411R7uk,特朗普：我是个民族主义者,148636,527,650,1586,1540279788
观察者网,BV1QW411R7DF,特朗普性别歧视言论集锦...,133548,386,980,1540,1534476938
环球时报,BV1Ws411E7GK,CNN采访曾经投票给特朗普的选民：是否后悔当初的决定？,1082887,698,917,1524,1531909385
观察者网,BV1kW411U7Uu,"记者向<em class=""keyword"">特朗普</em>表明身份后 场面就失控了…",1044002,1259,2920,1506,1538029706
观察者网,BV19b411N7yW,特朗普撑伞登机，结果…就这么进去了？,749486,919,3346,1501,1540781932
观察者网,BV1ft411R76p,"普京这波暗讽哈哈哈哈@<em class=""keyword"">特朗普</em>",2469330,1307,10577,1476,1540355612
观察者网,BV1Xb411N7et,"“巴西<em class=""keyword"">特朗普</em>”当选新总统，主张“巴西优先”",111609,296,305,1457,1540777420
观察者网,BV1pW41117nY,“对泰勒·斯威夫特歌曲的喜欢程度要减少25%啦！”,310623,174,1383,1404,1539047778
观察者网,BV1At411B7MK,"搜“蠢货”出现<em class=""keyword"">特朗普</em> 谷歌CEO：没人为干扰",259352,678,1039,1364,1544611699
观察者网,BV17W411C79b,"<em class=""keyword"">特朗普</em>刚说美国GDP创下百年纪录，白宫就来打脸了",170172,192,340,1351,1536637830
观察者网,BV1Ks411F7x7,“麦凯恩的美国不需要再次伟大！”,152722,245,402,1294,1535851106
观察者网,BV1Zs411M7Cs,"如此任性 <em class=""keyword"">特朗普</em>的“关税大棒”还要挥多久？",48803,215,198,1293,1533872380
观察者网,BV1ut411k7Qm,俄建成克里米亚边境墙 俄媒@特朗普,205473,256,590,1266,1546066985
观察者网,BV1xt411C7PP,“不建墙，就不开门！”,237973,421,704,1242,1545798662
观察者网,BV1Pt411C7Di,"<em class=""keyword"">特朗普</em>“无情”打破7岁男孩梦想：都这么大了 还相信圣诞老人吗？",437061,242,1477,1233,1545722909
观察者网,BV12W411Z7MU,“等哪天我不当总统了，假新闻们都会破产！”,411995,387,1240,1230,1536206813
宠了个趣,BV1AW41117aS,"都说它是凤凰的原型，谁见了都惊叹的美貌，怎么就和<em class=""keyword"">川普</em>迷之相似",626246,1479,4467,1192,1538967459
环球时报,BV16b411P7iL,特朗普：“赴美生子”都成为一种产业了,188084,316,926,1141,1541133500
Grenadn,BV1DW41127aW,【街头钢琴】吸引围观就像喝水一样简单,1298814,1971,8859,1137,1538816531
观察者网,BV13b411P7gG,"<em class=""keyword"">特朗普</em>吵着要废的“出生公民权”，到底是什么？",103105,141,487,1132,1541050468
观察者网,BV1Vt411q7Bt,特朗普接连发推点评“黄背心” 法外长：不用你管！,189040,254,462,1095,1544415184
吐嚎影院,BV1ys41177j1,【吐嚎】脑洞大开，川普居然成了游戏主角,697363,2259,2074,1087,1531756774
吐嚎影院,BV1ys41177j1,【吐嚎】脑洞大开，川普居然成了游戏主角,697363,2259,2074,1087,1531756774
憨憨憨憨憨笛丶,BV1Bs41137V1,当特朗普把俄语听成F**k会怎么样。,2560024,1639,34695,1084,1533284592
观察者网,BV1Ss41177iv,终于握上了！,1146770,608,3609,1064,1531741344
观察者网,BV12s411J7RM,"打个高尔夫又碰着抗议者，<em class=""keyword"">特朗普</em>无奈地挥挥手",153871,203,377,1059,1531627204
共青团中央,BV1WW411f7ww,华姐用“特朗普的刀”削“西方媒体的把”,351069,864,954,1053,1535701314
观察者网,BV1fs41177qD,"见完普京，<em class=""keyword"">特朗普</em>的语法都变高级了",479588,612,2397,1049,1531795049
观察者网,BV1Es411g7w8,特朗普：43度！热到我美美的新西装快受不了了！,182333,370,562,1045,1533607645
环球时报,BV1zb411P7a3,特朗普：如果移民团扔石头，美军会考虑开枪,34425,71,127,1021,1541127822
观察者网,BV1Ht411Q7FY,特朗普谈气候变化走题：美国拥有最纯净的空气和最洁净的水,78270,207,217,1009,1543928491
中国日报,BV1Ps411p77K,"<em class=""keyword"">特朗普</em>发动史上最大规模贸易战 美国民众都说“不”！",352104,459,757,1008,1530890211
观察者网,BV1gt411S7Y4,希拉里：假-装-没-看-到,638358,471,2743,1003,1544064531
观察者网,BV19s411p7Eg,你们气不气呀~~（叉腰,133782,362,1084,1001,1531110669
观察者网,BV18b411A72W,"<em class=""keyword"">特朗普</em>自吹：我永远拿不到诺贝尔奖 因为他们就不想给我",130440,235,439,999,1540809331
观察者网,BV18b411A72W,特朗普自吹：我永远拿不到诺贝尔奖 因为他们就不想给我,130440,235,439,999,1540809331
观察者网,BV1yt411k7uA,"马克龙不满<em class=""keyword"">特朗普</em>从叙利亚撤军：盟友要并肩作战",137436,265,331,994,1545648684
观察者网,BV1Tt4112787,特朗普要砍“出生地公民权”，“美籍宝宝”何去何从？,231631,678,1239,978,1542781144
观察者网,BV1Yt411U7mu,"哈哈哈<em class=""keyword"">特朗普</em>向普京“使了个眼色”",592737,415,3863,970,1542017229
观察者网,BV1Us411w7Ae,说我没总统样子？现场就即兴给你们来一段“总统样子”！,282160,809,1968,969,1533173117
观察者网,BV1hb411F7FS,“就算要严厉制裁沙特，1100亿美元军售订单也不能动！”,183886,336,502,958,1539486893
观察者网,BV1Pt41127gZ,“美国站沙特，不然油价会涨破天！”,79531,341,383,951,1542766221
观察者网,BV1Cs411G74V,"还能这样？<em class=""keyword"">特朗普</em>在印度被男子当神供奉...",84632,660,497,950,1530582862
观察者网,BV16W411C7gU,"“911恐怖袭击”17周年，<em class=""keyword"">特朗普</em>这个动作又被喷了~",159963,186,415,948,1536747711
观察者网,BV1ts411E7kh,奥巴马批政治领袖不知羞耻 美媒@特朗普,130368,456,614,944,1531897573
观察者网,BV1Cb411F7Nm,“我再也不夸女性‘漂亮’了！”,200748,332,753,937,1541487369
观察者网,BV17t411y7Wc,感恩节你最感谢谁？特朗普：感谢我自己,153862,267,770,928,1542960046
环球时报,BV1Ps411H7fB,"德国购买俄国能源  <em class=""keyword"">特朗普</em>：德国是俄罗斯的“俘虏”",122174,327,439,920,1531303711
观察者网,BV1Bt41197yv,美国政府发了份气候评估报告，然后特朗普……,129900,383,365,905,1543283220
时光飞逝啊狗蛋儿,BV1kW411X7Yg,街头采访&quot;你认为特朗普好不好&quot;孩子们的神回复,598866,1627,7624,892,1534576012
观察者网,BV1zt41197Jx,"<em class=""keyword"">特朗普</em>：不开心了！我们为通用付出了这么多",125304,97,258,883,1543289775
观察者网,BV1cs411P7Q2,特朗普错了？美国是中美贸易逆差的巨大受益者？,112241,269,481,867,1532829544
观察者网,BV19W411U7fV,玻利维亚总统会上大批美国 特朗普只回了句“谢谢”,166407,312,709,866,1538040287
观察者网,BV1gW41167YB,"<em class=""keyword"">特朗普</em>式禁毒：“可可”“古柯”傻傻分不清楚",107717,166,343,839,1537841975
煌云,BV16t411k7q4,"外国网友评论：<em class=""keyword"">特朗普</em>下的美国，中国移民的美国梦将破灭，曾经多元化的美国，如今...",81460,420,196,821,1545583860
中国日报,BV1iW411U7NU,特朗普在联合国自夸 各国代表笑了,491437,737,1538,819,1537949606
中国日报,BV1iW411U7NU,特朗普在联合国自夸 各国代表笑了,491437,737,1538,819,1537949606
观察者网,BV1yt411Z7eY,这100万捐款，特朗普怕是要“赖账”了,108422,214,330,813,1539654433
观察者网,BV1Qt411e7uk,特鲁多又公开吐槽特朗普了！至于普京嘛……,233605,224,671,809,1545110629
观察者网,BV16t411m7kX,CNN记者提问 特朗普生气：蠢问题！老问蠢问题！,410964,230,862,806,1541820181
观察者网,BV1ht411D7Y7,诶？还没合照，你别走啊…,231848,275,901,798,1543741965
观察者网,BV1is411E7xK,“特普会”上普京说了个词 特朗普表情瞬间变了,799457,575,7559,783,1531965711
环球时报,BV1qt411f7MZ,特朗普称曾经想把部署在韩国的“萨德”撤回去,68967,364,470,763,1539233608
观察者网,BV1xt411C75B,7岁孩子当时的回答是：我相信有圣诞老人,132398,80,416,761,1545803414
悠悠雪野,BV1Ps411H7Ze,"<em class=""keyword"">特朗普</em>从4岁到71岁外型对比",192358,1498,1462,760,1531346412
悠悠雪野,BV1Ps411H7Ze,特朗普从4岁到71岁外型对比,192358,1498,1462,760,1531346412
观察者网,BV1Bt411R7DQ,特朗普：沙特这事儿我不满意 但我不想丢掉这么多钱啊,128123,117,441,753,1540266296
观察者网,BV1oW411o79Y,"<em class=""keyword"">特朗普</em>回应“辱加言论”遭泄露：至少他们知道我的感受了",70542,102,197,750,1535942203
观察者网,BV18t411U7AN,"摩洛哥国王快睡着了，旁边的<em class=""keyword"">特朗普</em>←_←",1119669,631,4842,742,1542006541
煌云,BV1Pt411y7kb,"【美国网友心态崩了】<em class=""keyword"">特朗普</em>2020竞选旗帜中国造？横幅标语：Keep America Great Again",558535,755,797,730,1542943013
环球时报,BV18s411H7t6,"<em class=""keyword"">特朗普</em>：军费占比必须4%！北约秘书长：我们同意的是2%！",109124,172,192,726,1531373362
观察者网,BV12t41117ow,"<em class=""keyword"">特朗普</em>炮轰巴基斯坦：拿钱不办事！",188455,173,568,717,1542695327
观察者网,BV1Hs411J7hd,"“<em class=""keyword"">特朗普</em>宝宝 ”我们起飞了！",315334,695,1794,711,1531485930
观察者网,BV1Fs411E79F,“特普会”现场记者：我要抗议！保安：你给我出去,105693,200,193,708,1531800025
观察者网,BV1ws411c7on,"动画版<em class=""keyword"">特朗普</em>时代封面：已登15次 还没破记录",88417,264,1037,705,1535474748
观察者网,BV1ws411c7on,动画版特朗普时代封面：已登15次 还没破记录,88417,264,1037,705,1535474748
环球时报,BV1ys411P7Cj,白宫举办“美国制造”产品展 特朗普强调“美国第一”,42720,119,127,703,1532410220
观察者网,BV1Jt411r77V,"<em class=""keyword"">特朗普</em>拿着小红帽，又被美媒批评了",128229,154,291,695,1545892854
观察者网,BV1Jt411r77V,特朗普拿着小红帽，又被美媒批评了,128229,154,291,695,1545892854
李狗蛋在看什么,BV1Nt411f7u2,"<em class=""keyword"">特朗普</em>独自撑伞留妻子儿子淋雨，川普还是那个川普！",304937,213,863,662,1539753118
李狗蛋在看什么,BV1Nt411f7u2,特朗普独自撑伞留妻子儿子淋雨，川普还是那个川普！,304937,213,863,662,1539753118
观察者网,BV1Ut411Z7VV,"<em class=""keyword"">特朗普</em>：白宫太邪恶了，但我可不是个宝宝！",217117,380,1344,654,1539672298
观察者网,BV1TW411S7Wk,"说着说着，被<em class=""keyword"">特朗普</em>提名大法官就哭了……",140124,248,409,641,1538098922
观察者网,BV1Gb411A7to,"蕾哈娜、“枪花”主唱：不许在<em class=""keyword"">特朗普</em>集会上放我的歌！",126440,128,392,639,1541424480
环球时报,BV1Dt411d7bS,"<em class=""keyword"">特朗普</em>称相信沙特记者已死，沙特将面临“严峻”后果",45424,39,117,639,1539919550
观察者网,BV1bW411d7Cs,"“巴西<em class=""keyword"">特朗普</em>”突然被捅一刀……总统竞选活动中断",122485,128,275,637,1536285895
观察者网,BV1qs411F7QV,任凭记者怎么追问，特朗普绝口不提麦凯恩，最终……,122438,213,314,635,1535420946
观察者网,BV19t411f7RW,侃爷：自由派爱用“种族主义”控制黑人！,92616,94,461,621,1539310965
观察者网,BV1is411N7fW,"<em class=""keyword"">特朗普</em>：若和普京相处不好 我将成为他的死敌",73159,223,344,620,1532059237
观察者网,BV1kt411C76m,《时代》年度人物？还有比我更合适的吗！,157319,200,857,616,1542853250
观察者网,BV1Cs411G7mq,"<em class=""keyword"">特朗普</em>被问到“会不会退出WTO”……",73671,93,143,613,1530579674
观察者网,BV1cW411f7kE,"<em class=""keyword"">特朗普</em>发小视频攻击谷歌：只帮奥巴马搞宣传，不帮我！",83313,202,229,608,1535595116
观察者网,BV1st411Z7vY,美国防部长也悬了，特朗普：他有点像民主党人,74116,187,249,599,1539571551
观察者网,BV1tW411f7W5,特朗普政府让澳大利亚经济受损，澳教授上节目大吐苦水,135068,240,165,586,1535687441
观察者网,BV1kb411P7ju,梅拉尼娅：字还没签呢！（现场：哈哈哈哈哈哈）,445405,219,1363,577,1540526751
观察者网,BV1ct411D7hR,“蒂勒森蠢得像块石头，还懒得要命！”,118185,184,394,574,1544250545
观察者网,BV1Gt411f7TH,为啥不派FBI调查沙特记者案，特朗普任性了…,119920,183,414,572,1539827633
观察者网,BV1Xt411D7DH,安倍猛夸特朗普中期选举是“历史性胜利”,83486,186,251,569,1543826981
观察者网,BV1SW411m7gR,特朗普又杠上女记者：知道你不动脑子，从来都不,559068,173,1043,567,1538472850
环球时报,BV1tb411c7rK,特朗普怒斥CNN：人民公敌！记者粗野！烂人！,500876,297,1779,555,1541648213
环球时报,BV1cb411A74m,"<em class=""keyword"">特朗普</em>：考虑针对美国硅谷科技巨头采取反垄断行动",50651,115,172,553,1541388579
观察者网,BV15W41167L7,为了自证清白，美大法官候选人都自曝性经历了…,69550,148,281,550,1537856939
观察者网,BV1Jt411Z7hp,"<em class=""keyword"">特朗普</em>急了：我才是总统，你不是！",135928,67,390,547,1539594061
观察者网,BV1Pt41127F2,"赦免火鸡给了<em class=""keyword"">特朗普</em>无穷的吐槽灵感",125560,224,517,543,1542768740
观察者网,BV1Nt411r7SW,"伊拉克之行有什么担忧吗？<em class=""keyword"">特朗普</em>：我担忧我老婆",210308,182,451,541,1545881443
观察者网,BV1pW411d7dU,"白宫“内鬼”到底是谁？<em class=""keyword"">特朗普</em>来给大家分析分析！",80021,193,218,529,1536299121
观察者网,BV1bs411M7n5,特朗普！你家高尔夫球场被淹了。。。,110090,173,839,527,1533779049
观察者网,BV1ms411E7M3,特朗普三天两变 白宫发言人很无奈了...,65457,243,158,527,1531970772
观察者网,BV1Qt411D7bb,外国领导人“麦克风没关”系列→_→,2170489,870,12769,522,1543823775
环球时报,BV1cW411D7HN,特朗普私人律师：如果弹劾总统 美国人民可能会造反,70595,49,151,521,1535102817
科普大侠阿波罗,BV1mt411Q7yP,特朗普家族发家史，终于知道自己为啥不是有钱人了...,180789,171,1565,518,1543487209
环球时报,BV13s411N7KK,伊万卡将关闭其名下时装品牌公司 更加专注于辅佐特朗普,20961,53,74,516,1532502240
观察者网,BV1sW411o7xq,奥巴马和特朗普真的“撕”起来了。。,115604,223,363,513,1536545351
环球时报,BV1Nt411i7PY,特朗普：不出钱修墙就要让美国政府关门,72182,104,282,513,1544762509
观察者网,BV1Vs411E7Hm,真怂还是装怂？特朗普一回国就改口了...,118119,354,264,510,1531882884
观察者网,BV1Gs411E7hp,说着说着，眼前一黑,65066,120,272,510,1531875886
观察者网,BV1As411H7Bo,英国人为了抗议特朗普访英 还捧红了《美国白痴》这首歌,70438,100,252,501,1531304491
观察者网,BV1pt41117b9,"<em class=""keyword"">特朗普</em>：卡舒吉遇害录音带内容凶残 我不听",132860,124,483,487,1542596403
吸血鬼库里,BV1Ps411w7aS,爆笑！外国人看中国玻璃桥碎裂恶作剧：应该把特朗普也送上去体验一下！YouTube评论区翻译,472654,831,515,487,1533032118
环球时报,BV1Ns41137wX,"<em class=""keyword"">特朗普</em>：装出总统样子比我做的其他事情简单多了",30714,166,221,485,1533179175
观察者网,BV1gb411P7nm,他悄悄地来了匹兹堡，仍遭千人抗议,53546,74,175,479,1540987803
观察者网,BV1us411w7qR,"第9次“邀请”伊朗总统会面了……<em class=""keyword"">特朗普</em>能成吗？",36844,87,110,467,1533002492
五毛钱冰棍,BV1os41157DH,【变形金刚2】秒杀宇宙顶尖文明的美军,125493,217,555,465,1530421694
观察者网,BV1Rt411f7wW,白宫来了位说唱歌手,208716,344,1497,454,1539310839
环球时报,BV1bs411w7AT,特朗普支持者围着CNN记者高呼“CNN烂透了！”,57747,157,193,448,1533103035
观察者网,BV1kW41117kh,“伊万卡接任联合国大使当然好啦！可我会被批裙带关系唉……”,130260,204,370,441,1539136710
汐隐于京都,BV1ys411N7Lc,"原来<em class=""keyword"">特朗普</em>以前是个演员，还是个跑龙套！",157693,414,538,431,1532052708
汐隐于京都,BV1ys411N7Lc,原来特朗普以前是个演员，还是个跑龙套！,157693,414,538,431,1532052708
观察者网,BV1Wt411Z7xP,“特朗普到底听谁的，很令人困惑”,61044,58,172,426,1539565841
观察者网,BV1Kt411d78U,特朗普：沙特记者遇害事件是史上最糟掩饰,91096,72,298,422,1540347420
观察者网,BV1Pb411N7xr,"【黑粉！走开】邮寄炸弹嫌疑人是<em class=""keyword"">特朗普</em>支持者？ <em class=""keyword"">特朗普</em>：不关我事啊",63624,49,153,419,1540615582
环球时报,BV1Kt411y73q,特朗普：全世界应该为卡舒吉的死负责,17629,36,75,417,1542949798
观察者网,BV1Tt411B71S,哈哈哈哈彭斯被美国网友玩坏了,174717,301,1000,414,1544596649
观察者网,BV1Js411N7Ng,嘭！嘭！嘭！特朗普的小星星碎光光了...,81038,177,205,414,1532573572
观察者网,BV1Sb411c75N,"2周年了，<em class=""keyword"">特朗普</em>和CNN的恩怨情仇何时休？",171248,360,1041,405,1541748310
小人国国主,BV1gb411N7QX,亚洲人被歧视 街访韩国人对美国的看法:认为特朗普不是当总统的料,64092,146,175,403,1540600848
观察者网,BV11W411k7FZ,“前任”吐槽最致命：特朗普的内心像青春期少女……,50640,112,373,396,1537149181
环球时报,BV17W411X7aD,"白宫驳斥科恩说辞：<em class=""keyword"">特朗普</em>没有做错任何事",18381,78,51,395,1535000751
观察者网,BV1Ms411J7bH,"<em class=""keyword"">特朗普</em>抵英之日 英媒放大招之时",63963,299,170,394,1531458120
观察者网,BV1Tt411o7h7,"黑莉脱口秀 调侃老板<em class=""keyword"">特朗普</em>",75037,149,403,390,1539941489
环球时报,BV1Ks411M7JD,特朗普签署“约翰-S-麦凯恩2019财年国防授权法案”却只字不提麦凯恩,22915,92,76,381,1534216491
观察者网,BV1js41137xZ,"美鹰派官员：<em class=""keyword"">特朗普</em>是不会听“鸟语”的！",57990,127,199,375,1533207378
假装在生活1984,BV1fs411P7KN,"<em class=""keyword"">特朗普</em>的美国梦   全4集（中文字幕）",179730,3380,9190,368,1532519408
假装在生活1984,BV1fs411P7KN,特朗普的美国梦   全4集（中文字幕）,179730,3380,9190,368,1532519408
环球时报,BV1ks411M7Ca,如何让特朗普意识到气候变化问题的严峻性？招招致命！句句扎心！,28640,109,230,365,1533789032
中国日报,BV1CW411U7uh,"<em class=""keyword"">特朗普</em>称在联合国被众嘲是假新闻 网友：呵呵",59721,329,271,364,1538046795
观察者网,BV14t41117HW,特朗普给自己打了个A+ 华莱士笑了,73289,126,272,363,1542610941
普罗派乐,BV1Ts411N7FS,纳塔莉·波特曼：川总女婿成绩也就那样吧,259641,274,2913,357,1532520381
观察者网,BV1qW411y7ec,被问“有让特朗普别玩手机了吗？”梅拉尼娅这么说,212886,139,634,357,1538899154
观察者网,BV1fs41177ka,叙利亚主动权在谁手中？普京送了个球,50398,84,210,356,1531794511
雨晴樣,BV1qt41127RP,"当日本网友知道中国推荐<em class=""keyword"">特朗普</em>用华为后的讨论",247805,121,269,353,1542271267
环球时报,BV1QW411S7YV,特朗普自我夸赞：我给目前的自己打A+,18499,127,91,353,1535082093
合同搜查本部アリア,BV1wW411Q7ar,"时代周刊关于<em class=""keyword"">川普</em>极具讽刺的动态封面",65526,198,447,348,1535303521
合同搜查本部アリア,BV1wW411Q7ar,时代周刊关于川普极具讽刺的动态封面,65526,198,447,348,1535303521
观察者网,BV1Ps41137vC,CNN记者真不好当啊...,78753,144,190,347,1533173628
中国日报,BV1Js411J7eP,"<em class=""keyword"">特朗普</em>访英引发6万多名民众抗议：这里不欢迎你",41170,170,152,337,1531487509
Ppx_bbx,BV1us411H7db,"你去骚扰<em class=""keyword"">特朗普</em>会发生什么？",33737,85,216,334,1531291381
环球时报,BV1Ps411A7UD,伊万卡·特朗普在节目中遭遇性骚扰,222184,128,769,334,1532661751
Ppx_bbx,BV1us411H7db,你去骚扰特朗普会发生什么？,33737,85,216,334,1531291381
环球时报,BV1at411U76G,"一战结束百年纪念活动：普京最后到，向<em class=""keyword"">特朗普</em>竖大拇指",131638,131,555,333,1542015163
环球时报,BV1Ws411H7Xp,"“<em class=""keyword"">特朗普</em>宝宝”气球试飞了！",101688,293,395,333,1531387984
环球时报,BV1qt411C7iC,"<em class=""keyword"">特朗普</em>力挺沙特：不能取消对其军售",20946,106,105,332,1542785500
环球时报,BV1us411J7hB,特朗普：梅首相不听从我的脱欧建议 约翰逊将成为“伟大的首相”,30863,82,103,325,1531456912
环球时报,BV1Wt41117PF,"<em class=""keyword"">特朗普</em>：我给自己打A+，华莱士听完就笑了",47349,66,184,313,1542595997
小辣来了,BV1JW411m73Y,韩国网友评论，卧槽！生气！想哭！特朗普竟然还要收我们的驻韩军费！,45040,239,60,311,1538378856
环球时报,BV1es41137uj,"朝鲜送还美军遗骸 副总统彭斯：<em class=""keyword"">特朗普</em>非常感激",31621,45,144,310,1533276999
窗边的小豆包,BV1sW411Z7Rn,那些让人拍手叫绝的神级客串（欧美篇）,418173,1884,4219,304,1536116099
照理拍案,BV1as411g7FX,钢材价格上涨，美国钢铁场复工了，为何美国企业家还纷纷逃离美国,22263,246,67,283,1533639937
环球时报,BV1Nt411y7L2,"感恩节你最想感激谁？<em class=""keyword"">特朗普</em>回答：感谢我自己",21003,103,102,282,1542951295
史里芬Schlieffen,BV1Cb411c7wP,【史里芬】带你们认识一下保定特朗普,261324,523,899,280,1541757210
深深晨,BV1Dt411Q7a9,"抖音超火小姐姐【爆胎儿】，一曲韩语<em class=""keyword"">川普</em>引爆全网！",802703,253,2833,276,1543469423
环球时报,BV19W411o7uy,继“特朗普宝宝”后 伦敦人又放飞了伦敦市长比基尼气球,80326,92,291,275,1535965669
环球时报,BV17W41117vH,泰勒•斯威夫特表态支持民主党 特朗普：“我对她歌的喜欢程度就要减少25%喽”,170900,69,460,269,1539068222
观察者网,BV1Ms411E7CA,“双普会”期间 记者们惦记的仍是两年前这事儿,31628,203,234,269,1531821509
观察者网,BV1FW411S7VH,新西兰总理作客节目 揭秘特朗普“被笑”事实,63771,87,317,263,1538110688
徐大侉子,BV1dt411o7wy,建     墙,11772,4,13,258,1540109622
避雷针小鬼丶,BV1iW411Z7cV,"<em class=""keyword"">川普</em>鬼的男神音居然被妹子吐槽恶心！气的小鬼都哭了【绝地求生】",196972,140,699,257,1536149748
环球时报,BV1Ts411g72C,"<em class=""keyword"">特朗普</em>批评“会见英女王迟到15分钟”是假新闻 BBC用当时视频回应",42174,70,164,257,1533529789
观察者网,BV1FW411X7ME,"<em class=""keyword"">特朗普</em>频频出手，是因为美国焦虑了？",23303,24,99,253,1534930779
环球时报,BV1es411N7ZJ,好莱坞星光大道上的“特朗普之星”又被人砸了,48873,73,102,250,1532587737
卡米拉不卡,BV1pt411S7aB,"【鸡毛秀Jimmy】布什总统葬礼·<em class=""keyword"">川普</em>一来空气瞬间冻结",300431,285,627,249,1544101040
