author,bvid,title,play,video_review,favorites,review,date
观察者网,BV1Z4411A7yV,"前后脚在爱荷华州搞竞选，<em class=""keyword"">特朗普</em>和拜登再次“隔空互怼”",204450,849,816,1145,1560335133
观察者网,BV11x411d7m3,特朗普笑着对普京说：不要干涉我们选举哦,2090839,712,4714,1144,1561709401
观察者网,BV1Zb411E7Bt,"“机场吐槽达人”<em class=""keyword"">特朗普</em>",187952,332,571,1131,1553086188
观察者网,BV1Qb411V7Xt,"<em class=""keyword"">特朗普</em>打完高尔夫心情好 竖起大拇指向路人示意",165087,447,579,1126,1555818237
观察者网,BV1jb411M7Vr,“通俄门调查就是政变未遂，司法部长给我查！”,175677,431,610,1115,1554948909
观察者网,BV1gb41157M5,来自彭斯和特朗普的狗...狗粮？,164885,500,1356,1115,1555464847
天地无用8,BV1W4411Y7hu,《只狼：影逝二度》 美国总统特朗普MOD！ 上演职业西装暴徒魔性撸铁,933222,1729,5788,1097,1557467525
天地无用8,BV1W4411Y7hu,《只狼：影逝二度》 美国总统特朗普MOD！ 上演职业西装暴徒魔性撸铁,933222,1729,5788,1097,1557467525
观察者网,BV1ub411J77D,特朗普拿出一张小地图：IS“今晚”就会被击败,195239,425,560,1095,1553134800
观察者网,BV1pt411p7aX,2004年的特朗普说：就算遇到墙也要勇敢地穿越它,247990,411,2231,1092,1547117116
观察者网,BV1kb411H7eM,“我劝了小梅，可她就是不听”,480972,593,1058,1089,1552631582
观察者网,BV18t411b72D,"在关于“长城保护”的发布会上 美国记者问了个关于<em class=""keyword"">特朗普</em>的问题",171318,431,406,1088,1548325101
小柚子清水,BV174411u7yJ,恩师远去，普京悲痛，独自一人上街散心，保镖慌作一团,1741701,922,7895,1083,1561147422
还行就是快,BV1dt411W7TJ,2018年度最弱智密码，黑客：你是在怀疑我的技术吗？,136216,435,605,1064,1546868708
观察者网,BV1Zb411S7Ui,原来还可以这样支持特朗普！,119329,124,169,1051,1549895438
GIVETIME10,BV1e4411t7KA,扬言要在2020年美国总统大选击败特朗普的美籍华裔，他有可能吗？,201495,684,326,1049,1556691113
观察者网,BV1Zb411j75e,特朗普发了这条推特后，以总理：赞美您！,106463,231,308,1027,1553227183
观察者网,BV1Wx411Z7tJ,特朗普访韩前夕 男子携28个瓦斯罐驾车冲撞美驻韩大使馆,208833,206,282,1025,1561513490
YouTubeARMY,BV1bb411G7Ef,"<em class=""keyword"">川普</em>的美墨边境墙效果视频，简直像长城 (建墙公司投标视频)",219098,1120,548,1016,1556058626
YouTubeARMY,BV1bb411G7Ef,川普的美墨边境墙效果视频，简直像长城 (建墙公司投标视频),219098,1120,548,1016,1556058626
观察者网,BV1m4411b7ck,特朗普：没有人比我更年轻！,291601,831,1407,1014,1556438804
观察者网,BV1st411B76Y,"<em class=""keyword"">特朗普</em>的新年贺词，只有10秒",831880,420,4543,1011,1546307515
观察者网,BV1u4411V7GV,竞选口号2选1，特朗普让支持者用欢呼决定,183975,687,423,1009,1560926453
观察者网,BV1u4411V7GV,竞选口号2选1，特朗普让支持者用欢呼决定,183975,687,423,1009,1560926453
观察者网,BV1Nb411j7ya,被问“美国梦是否已碎”，彭斯滔滔不绝开吹特朗普...,154860,409,428,1002,1555307269
观察者网,BV1k4411p7AE,特朗普的老对手在活动上险些晕倒,130263,179,205,995,1558923080
观察者网,BV1Z4411n73E,鲍里斯·约翰逊正式竞选英国首相，特朗普曾表示十分看好,167419,51,383,993,1559567008
观察者网,BV1Dt411H7uQ,“我才没有为俄罗斯效力！问这种问题真丢人”,180804,242,694,992,1547523148
观察者网,BV1ot411s7YE,特朗普把ABC记者“怼”到结巴了：你这样是当不了总统滴,1097521,249,2474,990,1547090487
观察者网,BV13b411W7gy,段子手特朗普上线：风车致癌/风车是鸟儿克星,112521,358,457,987,1554298853
观察者网,BV1e4411x7BU,FBI探员粗俗短信曝光：Trump is a f***ing idiot！,328566,458,1154,965,1556777679
观察者网,BV1Zb411j7K2,谈助学贷款时，特朗普：贷款我超爱的，我爱别人的钱,177729,210,576,946,1553227381
观察者网,BV1Wx411d7Wq,特朗普：推特谷歌都针对我 应当告他们,171789,355,437,941,1561620417
观察者网,BV1Tx411d7LN,“我跟普京说什么不关你的事！”,631489,1294,2407,938,1561610777
观察者网,BV19b411T7hw,美财长出席众议院听证会 最后15分钟互怼大戏上演...,131788,614,662,937,1554877538
观察者网,BV1V4411T7eP,"想让我坐牢？<em class=""keyword"">特朗普</em>：佩洛西真恶毒！",1093929,657,1945,935,1559984811
观察者网,BV1q4411L7Fy,"<em class=""keyword"">特朗普</em>叫助手轮流作证：总统很冷静",261464,650,732,935,1558687436
观察者网,BV1q4411L7Fy,特朗普叫助手轮流作证：总统很冷静,261464,650,732,935,1558687436
观察者网,BV1it411s7b6,"民主党火速痛斥<em class=""keyword"">特朗普</em>：妖言惑众！",127036,538,416,933,1547011155
观察者网,BV1Mx411o7ja,"<em class=""keyword"">特朗普</em>：如果博尔顿说了算，他会和整个世界开战",202997,162,407,917,1561344679
观察者网,BV16b411q7PF,从今天开始 你就叫苹蒂姆了,310841,201,1148,884,1551940915
观察者网,BV1sb411J7V5,让特朗普大呼“情况不妙”，这段视频究竟怎么了？,199198,228,266,879,1553147523
观察者网,BV1u4411b7Yr,"<em class=""keyword"">特朗普</em>演讲遭遇手机“袭击” 不过这一击偏的有些离谱...",234863,152,298,877,1556358299
观察者网,BV1R4411E7ns,"副州长抬起脚 露出了一个“小<em class=""keyword"">特朗普</em>”",212271,262,423,870,1557887499
观察者网,BV1T441147zS,"希拉里：我住在<em class=""keyword"">特朗普</em>的脑袋瓜里，那可不是个好地方",323207,331,628,866,1556854088
哔哩哔哩纪录片,BV1i4411v7T3,"【预告】学徒 第1季 <em class=""keyword"">特朗普</em>教你发家致富",300180,506,934,866,1557401411
哔哩哔哩纪录片,BV1i4411v7T3,"【预告】学徒 第1季 特朗普教你发家致富",300180,506,934,866,1557401411
观察者网,BV1B4411G7hZ,特朗普：我是一个有洁癖的人,216156,260,663,863,1560840784
观察者网,BV1ft411p7or,"搬起石头砸了自己脚 CNN记者不小心给<em class=""keyword"">特朗普</em>送来“神助攻”",249917,144,591,858,1547214078
观察者网,BV1sx411d7ku,民主党初选辩论停电，特朗普闪亮登场？！,275208,1018,1111,855,1561639955
观察者网,BV1Lb411y7KE,这是公然组团唱反调啊,182996,370,639,844,1548820856
观察者网,BV1qt411s7Tb,特朗普连夜发话誓筑墙 是爱人民还是爱自己？,102868,128,194,828,1547012883
观察者网,BV1Yx41197ny,特朗普这一指，又得罪西班牙媒体了……,425353,112,522,815,1561735294
观察者网,BV1Eb411W72H,"<em class=""keyword"">特朗普</em>：我的竞选口号是史上最好的！",108108,270,288,814,1554292395
观察者网,BV17x411R7ky,"<em class=""keyword"">特朗普</em>与金正恩在板门店会面，踏入朝方一侧",625148,460,1567,813,1561883995
观察者网,BV1mb41147yZ,超开心的一天！,148057,432,436,810,1553488583
观察者网,BV1ob411M7SW,特朗普又双叒拒绝出席白宫记者晚宴：无聊又消极,144922,104,300,797,1554601153
ZL060407,BV1o4411p7PM,【第1期】美国民主吗？ 复旦大学中国研究院副院长范勇鹏 揭露美国民主的本质,61605,206,1857,794,1558954771
ZL060407,BV1o4411p7PM,【第1期】美国民主吗？ 复旦大学中国研究院副院长范勇鹏 揭露美国民主的本质,61605,206,1857,794,1558954771
观察者网,BV1Cb411x74n,波多黎各向“白宫恶人”喊话：打爆你！,133113,436,418,784,1553831859
观察者网,BV1Pt411W7yC,"<em class=""keyword"">特朗普</em>：宣布进入紧急状态是最省事的 但就烦他们又要告我",198661,216,435,779,1547269120
观察者网,BV1J4411P7Kv,竞选团队内部民调显示拜登领先？特朗普：不！这是个假民调,127593,325,259,752,1560403098
漂流の观测者,BV1tb411Y7WS,"男孩为<em class=""keyword"">川普</em>建墙筹款，被骂小希特勒",55854,63,133,746,1550701116
漂流の观测者,BV1tb411Y7WS,男孩为川普建墙筹款，被骂小希特勒,55854,63,133,746,1550701116
观察者网,BV1J4411W7ht,被问是不是特朗普的受气包……,858118,495,1859,744,1559052108
观察者网,BV1Zt411x7CQ,总统要你辞职你辞吗？鲍威尔：不辞！,130131,154,281,737,1546741784
观察者网,BV1R4411378k,“特朗普高地”揭幕，批评者：不存在的,108849,184,209,727,1560747897
观察者网,BV1gt411z7Rx,"<em class=""keyword"">特朗普</em>的用词，真的很接地气呢~",387622,320,1570,722,1546489005
观察者网,BV1Mb411j7Fh,波音全球停飞中，美“第一女儿”赴非悼念逝者,105913,124,172,722,1555334878
观察者网,BV1Gb411t7gW,大型突发现场：CNN瞬间乱套了,1867292,457,2062,717,1553587635
观察者网,BV1Kt411x7NB,2019大戏拉开：新一届国会开幕了 美国政府仍然没开门,175036,271,450,714,1546571936
观察者网,BV1Hb411C759,终于 特朗普将炮火对向最爱的FOX,147887,198,303,703,1548678953
观察者网,BV1ot411t73g,说到特朗普 马丁·路德·金儿子和讲台一起跳了起来,134627,228,397,698,1548231333
夕阳下的蛋辰,BV1ct41187oM,"<em class=""keyword"">特朗普</em>和普京大帝究竟有何区别",478506,1293,1688,690,1548397423
夕阳下的蛋辰,BV1ct41187oM,特朗普和普京大帝究竟有何区别,478506,1293,1688,690,1548397423
手波仙人,BV1L4411x77i,"【美人鱼名场面】<em class=""keyword"">特朗普</em>找谷歌和高通帮忙",259703,565,3154,684,1558907964
手波仙人,BV1L4411x77i,【美人鱼名场面】特朗普找谷歌和高通帮忙,259703,565,3154,684,1558907964
观察者网,BV1Rb411E7si,"听到这个词，<em class=""keyword"">特朗普</em>突然傲娇",151039,374,487,681,1553049938
观察者网,BV1kx411o7uu,谁能想到，特朗普竟“夸”起了老对手希拉里…,273407,188,616,680,1561389069
观察者网,BV1sb41157KR,一说到钱就……,195918,307,376,671,1555481084
观察者网,BV1U4411M7Yh,"<em class=""keyword"">特朗普</em>：爱尔兰边境问题不大，不是有“墙”嘛！",179008,330,335,666,1559798597
观察者网,BV1u441187XT,博尔顿回应朝鲜200万美元账单：签了字，没给钱,194962,206,363,662,1556529320
观察者网,BV1m4411A7o1,“金特会”一周年之际，特朗普自称再收“美妙来信”,118366,427,255,656,1560310434
观察者网,BV11b41147B7,"没查出<em class=""keyword"">特朗普</em>通俄？民主党急了：我们要传唤司法部长！",103066,153,222,651,1553505652
观察者网,BV1Lx411R7Wv,被赞“和平制造者”，特朗普还不忘怼怼奥巴马…,196630,886,410,651,1561878266
观察者网,BV1q4411Y7vk,国会向大儿子发出传票 特朗普连呼“我很惊讶”,299016,220,396,644,1557473735
观察者网,BV1Nb411x7iD,"“通俄门”调查显示无罪 共和党：民主党欠<em class=""keyword"">特朗普</em>一个道歉",112848,290,363,639,1553692811
极光RC,BV1K4411H7Ek,"<em class=""keyword"">特朗普</em>在美国现状",622352,296,2197,638,1559601726
极光RC,BV1K4411H7Ek,特朗普在美国现状,622352,296,2197,638,1559601726
观察者网,BV17t411b7VQ,国情咨文演讲遭佩洛西拒绝 特朗普：这是历史的污点,138706,190,307,635,1548296500
任小之,BV1Kb41117CG,"<em class=""keyword"">川普</em>大厦鸡尾酒/任天堂里皮卡丘_纽约vlog",49668,2565,364,634,1550386216
观察者网,BV1A4411W7Uw,"白宫：<em class=""keyword"">特朗普</em>与金正恩就“拜登智商低”达成一致",490388,552,1562,622,1558968868
青锋绘牡丹,BV1Dx41197i1,可乐&amp;保温杯爱好者,1729247,264,3841,617,1561791409
观察者网,BV1Nb411G7zE,"记者：你手下真的不听话吗？<em class=""keyword"">特朗普</em>这样回应",195755,149,393,610,1555988787
曾铁壳,BV1C4411p7UY,"美国人民暴打<em class=""keyword"">特朗普</em>人形拳击桩",164479,185,1514,610,1558924643
中国日报,BV1cb411a7WV,"<em class=""keyword"">特朗普</em>回答中国日报提问：不想因安全借口封杀任何公司，包括华为！",145395,229,438,610,1550893758
观察者网,BV1Nb411G7zE,记者：你手下真的不听话吗？特朗普这样回应,195755,149,393,610,1555988787
曾铁壳,BV1C4411p7UY,美国人民暴打特朗普人形拳击桩,164479,185,1514,610,1558924643
观察者网,BV1pt411x7f6,特朗普和他的建墙“朋友们”,104558,447,380,603,1546592848
观察者网,BV1T441157ur,"<em class=""keyword"">特朗普</em>的“忠诚喉舌” 桑德斯的高光时刻集锦",136721,171,377,600,1560671379
观察者网,BV194411j72Q,“福克斯咋回事儿啊？民主党嘉宾比共和党还多！”,162713,155,299,593,1558432426
观察者网,BV1wb411E7te,特朗普又和FOX女主持杠上了,154461,195,335,592,1553398421
观察者网,BV1C4411M7jP,"93岁二战老兵表白梅拉尼娅，<em class=""keyword"">特朗普</em>这样回应……",402170,88,1063,590,1559809089
观察者网,BV1Z4411T7VT,"<em class=""keyword"">特朗普</em>访英遭花式diss，前英国外相也躺枪",251148,121,601,587,1559631119
观察者网,BV1Vt411z7pW,特朗普：我又不是欧洲人选出来的总统~,1089650,270,1654,584,1546496959
中国日报,BV1R4411s7Dq,崔娃在脱口秀中吐槽美国政府  靠作弊耍赖攻击华为,795791,692,3585,574,1558859904
观察者网,BV1ob411877o,"<em class=""keyword"">特朗普</em>也到越南了！",138642,137,244,568,1551192814
观察者网,BV1S4411e7vb,"<em class=""keyword"">特朗普</em>授予老虎伍兹“总统自由勋章”",110370,213,247,566,1557209805
观察者网,BV1Vt411a77p,民主党议员：他的态度发生了360度的转变 主持人：？？？,132128,356,295,559,1547795422
观察者网,BV1Hb411L7Yv,通俄门报告公开，特朗普庆祝：游戏结束！结果又侵权了HBO,149095,271,316,555,1555644051
观察者网,BV1Rb411E79Q,特朗普回应发推攻击已故参议员麦凯恩：我不喜欢他,86416,92,177,540,1553054518
观察者网,BV17x411d7ur,初选辩论突然飚西语，旁边的老哥表情亮了,157643,295,407,520,1561627592
中国日报,BV1Tb411m7Ks,"<em class=""keyword"">特朗普</em>将宣布美国进入国家紧急状态 确保边境墙计划顺利实施",62757,84,187,514,1550283623
中国日报,BV1X4411s7Vz,崔天凯：华为的遭遇实在不同寻常，中方将采取一切必要措施维护自身权益,187249,377,1073,513,1558847804
广东共青团,BV1H4411P7VE,美前总统卡特：保持和平使中国省了3万亿美元,302995,401,828,510,1560400157
深蓝UP,BV1T4411J7Pz,漂亮国小商贩的（财 富 密 码！）,1195543,0,13343,503,1557914636
深蓝UP,BV1T4411J7Pz,漂亮国小商贩的（财 富 密 码！）,1195543,0,13343,503,1557914636
央视网,BV1Hx411R7XB,"青瓦台里的“应援会”！<em class=""keyword"">特朗普</em>访韩遇“韩流” 获赠EXO签名专辑",53385,91,641,492,1561868587
就是喜欢吃饭,BV1Xt411p74J,"外国人看北京紫禁城：<em class=""keyword"">川普</em>也想建一个？只是大而已并不美？越南人造的？",84900,510,98,466,1547183913
鹦鹉螺预告片,BV1qt411H7ZS,"【中字】总统的愤怒!《钢铁苍穹2》<em class=""keyword"">川普</em>&quot;怒斥&quot;片段:我比他们不知道高到哪里去了~",296148,450,3242,465,1547461669
鹦鹉螺预告片,BV1qt411H7ZS,【中字】总统的愤怒!《钢铁苍穹2》川普&quot;怒斥&quot;片段:我比他们不知道高到哪里去了~,296148,450,3242,465,1547461669
